"ID","Player","Team","Position","Owner","Next Opponent","TFPts","TFP/G","Rostered %","+/- %","Date","Opponent","Score","Fantasy Points","Minutes Played","Goals","Assists (Official)","Assists (Second)","Key Passes (Assists on Shots)","Assists (Fantasy)","Shots on Target","Shots off the Post","Tackles Won","Dispossessed","Yellow Cards","Red Cards","Accurate Crosses","Accurate Crosses (No Corners)","Interceptions","Interceptions + Blocked Shots","Effective Clearances","Successful Dribbles (Contests Succeeded)","Blocked Crosses","Blocked Shots","Aerials Won","Penalty Kicks Missed","Penalty Kicks Drawn","Own Goals","Goals Against Outfielders ","Clean Sheets On Field"
"044ei","Nick Pope","NEW","G","Souf","@WHU Sun 7:00AM","116.5","12.94","99%","+0.1%","Oct 18","BHA","L 1-2","8.5","","0","","","0","","0","","0","0","0","0","","","0","","3","0","","","1","","","0","","0"
"044ei","Nick Pope","NEW","G","Souf","@WHU Sun 7:00AM","116.5","12.94","99%","+0.1%","Oct 5","NOT","W 2-0","17","","0","","","0","","0","","0","0","0","0","","","0","","1","0","","","0","","","0","","1"
"044ei","Nick Pope","NEW","G","Souf","@WHU Sun 7:00AM","116.5","12.94","99%","+0.1%","Sep 28","ARS","L 1-2","16","","0","","","0","","0","","1","0","0","0","","","0","","3","0","","","1","","","0","","0"
"044ei","Nick Pope","NEW","G","Souf","@WHU Sun 7:00AM","116.5","12.94","99%","+0.1%","Sep 21","BOU","T 0-0","14.5","","0","","","0","","0","","0","0","0","0","","","0","","1","0","","","1","","","0","","1"
"044ei","Nick Pope","NEW","G","Souf","@WHU Sun 7:00AM","116.5","12.94","99%","+0.1%","Sep 13","WOL","W 1-0","15.5","","0","","","0","","0","","0","0","0","0","","","0","","0","0","","","1","","","0","","1"
"044ei","Nick Pope","NEW","G","Souf","@WHU Sun 7:00AM","116.5","12.94","99%","+0.1%","Aug 30","LEE","T 0-0","12","","0","","","0","","0","","0","0","1","0","","","0","","1","0","","","2","","","0","","1"
"044ei","Nick Pope","NEW","G","Souf","@WHU Sun 7:00AM","116.5","12.94","99%","+0.1%","Aug 25","LIV","L 2-3","7","","0","","","0","","0","","0","0","0","0","","","0","","1","0","","","0","","","0","","0"
"044ei","Nick Pope","NEW","G","Souf","@WHU Sun 7:00AM","116.5","12.94","99%","+0.1%","Aug 16","AVL","T 0-0","18","","0","","","0","","0","","0","0","0","0","","","0","","1","0","","","1","","","0","","1"
"04mr4","Martin Dubravka","BUR","G","Skyler","ARS Sat 9:00AM","95","10.56","50%","+8.3%","Oct 26","WOL","W 3-2","9","","0","","","0","","0","","0","0","0","0","","","0","","1","0","","","0","","","0","","0"
"04mr4","Martin Dubravka","BUR","G","Skyler","ARS Sat 9:00AM","95","10.56","50%","+8.3%","Oct 18","LEE","W 2-0","19.5","","0","","","0","","0","","0","0","0","0","","","0","","3","0","","","1","","","0","","1"
"04mr4","Martin Dubravka","BUR","G","Skyler","ARS Sat 9:00AM","95","10.56","50%","+8.3%","Oct 5","AVL","L 1-2","7.5","","0","","","0","","0","","0","0","0","0","","","0","","0","0","","","0","","","0","","0"
"04mr4","Martin Dubravka","BUR","G","Skyler","ARS Sat 9:00AM","95","10.56","50%","+8.3%","Sep 27","MCI","L 1-5","5.5","","0","","","0","","0","","0","0","0","0","","","0","","2","0","","","0","","","0","","0"
"04mr4","Martin Dubravka","BUR","G","Skyler","ARS Sat 9:00AM","95","10.56","50%","+8.3%","Sep 20","NOT","T 1-1","15","","0","","","0","","0","","0","0","0","0","","","0","","1","0","","","0","","","0","","0"
"04mr4","Martin Dubravka","BUR","G","Skyler","ARS Sat 9:00AM","95","10.56","50%","+8.3%","Sep 14","LIV","L 0-1","12.5","","0","","","0","","0","","0","0","0","0","","","0","","4","0","","","2","","","0","","0"
"04mr4","Martin Dubravka","BUR","G","Skyler","ARS Sat 9:00AM","95","10.56","50%","+8.3%","Aug 30","MUN","L 2-3","7.5","","0","","","0","","0","","0","0","0","0","","","0","","2","0","","","1","","","0","","0"
"04mr4","Martin Dubravka","BUR","G","Skyler","ARS Sat 9:00AM","95","10.56","50%","+8.3%","Aug 23","SUN","W 2-0","11.5","","0","","","0","","0","","0","0","0","0","","","0","","2","0","","","0","","","0","","1"
"04mr4","Martin Dubravka","BUR","G","Skyler","ARS Sat 9:00AM","95","10.56","50%","+8.3%","Aug 16","TOT","L 0-3","7","","0","","","0","","0","","0","0","0","0","","","0","","0","0","","","0","","","0","","0"
"06fuw","Djordje Petrovic","BOU","G","Souf","@MCI Sun 9:30AM","89.5","9.94","75%","+1.1%","Oct 26","NOT","W 2-0","17","","0","","","0","","0","","0","0","0","0","","","0","","2","0","","","0","","","0","","1"
"06fuw","Djordje Petrovic","BOU","G","Souf","@MCI Sun 9:30AM","89.5","9.94","75%","+1.1%","Oct 18","CRY","T 3-3","10.5","","0","","","0","","0","","0","0","0","0","","","0","","3","0","","","2","","","0","","0"
"06fuw","Djordje Petrovic","BOU","G","Souf","@MCI Sun 9:30AM","89.5","9.94","75%","+1.1%","Oct 3","FUL","W 3-1","6","","0","","","0","","0","","0","0","0","0","","","0","","2","0","","","0","","","0","","0"
"06fuw","Djordje Petrovic","BOU","G","Souf","@MCI Sun 9:30AM","89.5","9.94","75%","+1.1%","Sep 27","LEE","T 2-2","10.5","","0","","","0","","0","","0","0","0","0","","","0","","0","0","","","0","","","0","","0"
"06fuw","Djordje Petrovic","BOU","G","Souf","@MCI Sun 9:30AM","89.5","9.94","75%","+1.1%","Sep 21","NEW","T 0-0","10.5","","0","","","0","","0","","0","0","0","0","","","0","","1","0","","","0","","","0","","1"
"06fuw","Djordje Petrovic","BOU","G","Souf","@MCI Sun 9:30AM","89.5","9.94","75%","+1.1%","Sep 13","BHA","W 2-1","0","","0","","","0","","0","","0","0","0","0","","","0","","1","0","","","0","","","0","","0"
"06fuw","Djordje Petrovic","BOU","G","Souf","@MCI Sun 9:30AM","89.5","9.94","75%","+1.1%","Aug 30","TOT","W 1-0","13","","0","","","0","","0","","0","0","1","0","","","0","","2","0","","","1","","","0","","1"
"06fuw","Djordje Petrovic","BOU","G","Souf","@MCI Sun 9:30AM","89.5","9.94","75%","+1.1%","Aug 23","WOL","W 1-0","12","","0","","","0","","0","","0","0","0","0","","","0","","2","0","","","1","","","0","","1"
"06fuw","Djordje Petrovic","BOU","G","Souf","@MCI Sun 9:30AM","89.5","9.94","75%","+1.1%","Aug 15","LIV","L 2-4","10","","0","","","0","","0","","0","0","0","0","","","0","","4","0","","","0","","","0","","0"
"06cmb","Guglielmo Vicario","TOT","G","FA","CHE Sat 11:30AM","87.5","9.72","86%","-6.2%","Oct 26","EVE","W 3-0","15","","0","","","0","","0","","0","0","0","0","","","0","","2","0","","","0","","","0","","1"
"06cmb","Guglielmo Vicario","TOT","G","FA","CHE Sat 11:30AM","87.5","9.72","86%","-6.2%","Oct 19","AVL","L 1-2","-1","","0","","","0","","0","","0","0","0","0","","","0","","2","0","","","0","","","0","","0"
"06cmb","Guglielmo Vicario","TOT","G","FA","CHE Sat 11:30AM","87.5","9.72","86%","-6.2%","Oct 4","LEE","W 2-1","7.5","","0","","","0","","0","","0","0","0","0","","","0","","0","0","","","1","","","0","","0"
"06cmb","Guglielmo Vicario","TOT","G","FA","CHE Sat 11:30AM","87.5","9.72","86%","-6.2%","Sep 27","WOL","T 1-1","5","","0","","","0","","0","","0","0","0","0","","","0","","0","0","","","0","","","0","","0"
"06cmb","Guglielmo Vicario","TOT","G","FA","CHE Sat 11:30AM","87.5","9.72","86%","-6.2%","Sep 20","BHA","T 2-2","1.5","","0","","","0","","0","","0","0","0","0","","","0","","1","0","","","0","","","0","","0"
"06cmb","Guglielmo Vicario","TOT","G","FA","CHE Sat 11:30AM","87.5","9.72","86%","-6.2%","Sep 13","WHU","W 3-0","17.5","","0","","","0","","0","","0","0","0","0","","","0","","2","0","","","0","","","0","","1"
"06cmb","Guglielmo Vicario","TOT","G","FA","CHE Sat 11:30AM","87.5","9.72","86%","-6.2%","Aug 30","BOU","L 0-1","12","","0","","","0","","0","","0","0","0","0","","","0","","0","0","","","0","","","0","","0"
"06cmb","Guglielmo Vicario","TOT","G","FA","CHE Sat 11:30AM","87.5","9.72","86%","-6.2%","Aug 23","MCI","W 2-0","15","","0","","","0","","0","","0","0","0","0","","","0","","1","0","","","0","","","0","","1"
"06cmb","Guglielmo Vicario","TOT","G","FA","CHE Sat 11:30AM","87.5","9.72","86%","-6.2%","Aug 16","BUR","W 3-0","15","","0","","","0","","0","","0","0","0","0","","","0","","1","0","","","0","","","0","","1"
"05tqx","David Raya","ARS","G","Nukes","@BUR Sat 9:00AM","80","8.89","100%","-0.1%","Oct 26","CRY","W 1-0","10.5","","0","","","0","","0","","0","0","0","0","","","0","","2","0","","","1","","","0","","1"
"05tqx","David Raya","ARS","G","Nukes","@BUR Sat 9:00AM","80","8.89","100%","-0.1%","Oct 18","FUL","W 1-0","7","","0","","","0","","0","","0","0","0","0","","","0","","2","0","","","0","","","0","","1"
"05tqx","David Raya","ARS","G","Nukes","@BUR Sat 9:00AM","80","8.89","100%","-0.1%","Oct 4","WHU","W 2-0","6","","0","","","0","","0","","0","0","0","0","","","0","","0","0","","","0","","","0","","1"
"05tqx","David Raya","ARS","G","Nukes","@BUR Sat 9:00AM","80","8.89","100%","-0.1%","Sep 28","NEW","W 2-1","4.5","","0","","","0","","0","","0","0","0","0","","","0","","2","0","","","0","","","0","","0"
"05tqx","David Raya","ARS","G","Nukes","@BUR Sat 9:00AM","80","8.89","100%","-0.1%","Sep 21","MCI","T 1-1","4.5","","0","","","0","","0","","0","0","0","0","","","0","","1","0","","","0","","","0","","0"
"05tqx","David Raya","ARS","G","Nukes","@BUR Sat 9:00AM","80","8.89","100%","-0.1%","Sep 13","NOT","W 3-0","8.5","","0","","","0","","0","","0","0","0","0","","","0","","0","0","","","0","","","0","","1"
"05tqx","David Raya","ARS","G","Nukes","@BUR Sat 9:00AM","80","8.89","100%","-0.1%","Aug 31","LIV","L 0-1","7","","0","","","1","","0","","0","0","0","0","","","0","","0","0","","","0","","","0","","0"
"05tqx","David Raya","ARS","G","Nukes","@BUR Sat 9:00AM","80","8.89","100%","-0.1%","Aug 23","LEE","W 5-0","8.5","","0","","","0","","0","","0","0","0","0","","","0","","0","0","","","0","","","0","","1"
"05tqx","David Raya","ARS","G","Nukes","@BUR Sat 9:00AM","80","8.89","100%","-0.1%","Aug 17","MUN","W 1-0","23.5","","0","","","0","","0","","0","0","1","0","","","0","","1","0","","","1","","","0","","1"
"04qor","Bernd Leno","FUL","G","FA","WOL Sat 9:00AM","76","8.44","39%","-1.1%","Oct 25","NEW","L 1-2","9.5","","0","","","0","","0","","0","0","0","0","","","0","","1","0","","","1","","","0","","0"
"04qor","Bernd Leno","FUL","G","FA","WOL Sat 9:00AM","76","8.44","39%","-1.1%","Oct 18","ARS","L 0-1","14","","0","","","0","","0","","0","0","0","0","","","0","","2","0","","","1","","","0","","0"
"04qor","Bernd Leno","FUL","G","FA","WOL Sat 9:00AM","76","8.44","39%","-1.1%","Oct 3","BOU","L 1-3","5","","0","","","0","","0","","0","0","0","0","","","0","","2","0","","","0","","","0","","0"
"04qor","Bernd Leno","FUL","G","FA","WOL Sat 9:00AM","76","8.44","39%","-1.1%","Sep 28","AVL","L 1-3","3","","0","","","0","","0","","0","0","0","0","","","0","","1","0","","","0","","","0","","0"
"04qor","Bernd Leno","FUL","G","FA","WOL Sat 9:00AM","76","8.44","39%","-1.1%","Sep 20","BRF","W 3-1","7","","0","","","0","","0","","0","0","1","0","","","0","","1","0","","","2","","","0","","0"
"04qor","Bernd Leno","FUL","G","FA","WOL Sat 9:00AM","76","8.44","39%","-1.1%","Sep 13","LEE","W 1-0","13.5","","0","","","0","","0","","0","0","0","0","","","0","","1","0","","","0","","","0","","1"
"04qor","Bernd Leno","FUL","G","FA","WOL Sat 9:00AM","76","8.44","39%","-1.1%","Aug 30","CHE","L 0-2","6.5","","0","","","0","","0","","0","0","0","0","","","0","","0","0","","","0","","","0","","0"
"04qor","Bernd Leno","FUL","G","FA","WOL Sat 9:00AM","76","8.44","39%","-1.1%","Aug 24","MUN","T 1-1","9.5","","0","","","0","","0","","0","0","0","0","","","0","","2","0","","","1","","","0","","0"
"04qor","Bernd Leno","FUL","G","FA","WOL Sat 9:00AM","76","8.44","39%","-1.1%","Aug 16","BHA","T 1-1","8","","0","","","0","","0","","0","0","0","0","","","0","","1","0","","","1","","","0","","0"
"032f9","Jordan Pickford","EVE","G","Ellis","@SUN Mon 1:00PM","73.5","8.17","96%","-0.1%","Oct 26","TOT","L 0-3","0","","0","","","0","","0","","0","0","0","0","","","0","","2","0","","","1","","","0","","0"
"032f9","Jordan Pickford","EVE","G","Ellis","@SUN Mon 1:00PM","73.5","8.17","96%","-0.1%","Oct 18","MCI","L 0-2","11","","0","","","0","","0","","0","0","0","0","","","0","","1","0","","","0","","","0","","0"
"032f9","Jordan Pickford","EVE","G","Ellis","@SUN Mon 1:00PM","73.5","8.17","96%","-0.1%","Oct 5","CRY","W 2-1","11","","0","","","0","","0","","0","0","0","0","","","0","","2","0","","","0","","","0","","0"
"032f9","Jordan Pickford","EVE","G","Ellis","@SUN Mon 1:00PM","73.5","8.17","96%","-0.1%","Sep 29","WHU","T 1-1","6.5","","0","","","0","","0","","1","0","0","0","","","0","","1","0","","","0","","","0","","0"
"032f9","Jordan Pickford","EVE","G","Ellis","@SUN Mon 1:00PM","73.5","8.17","96%","-0.1%","Sep 20","LIV","L 1-2","1","","0","","","0","","0","","0","0","0","0","","","0","","1","0","","","0","","","0","","0"
"032f9","Jordan Pickford","EVE","G","Ellis","@SUN Mon 1:00PM","73.5","8.17","96%","-0.1%","Sep 13","AVL","T 0-0","9","","0","","","0","","0","","0","0","0","0","","","0","","1","0","","","0","","","0","","1"
"032f9","Jordan Pickford","EVE","G","Ellis","@SUN Mon 1:00PM","73.5","8.17","96%","-0.1%","Aug 30","WOL","W 3-2","3.5","","0","","","0","","0","","0","0","0","0","","","0","","3","0","","","0","","","0","","0"
"032f9","Jordan Pickford","EVE","G","Ellis","@SUN Mon 1:00PM","73.5","8.17","96%","-0.1%","Aug 24","BHA","W 2-0","25.5","","0","","","0","","0","","0","0","0","0","","","0","","2","0","","","1","","","0","","1"
"032f9","Jordan Pickford","EVE","G","Ellis","@SUN Mon 1:00PM","73.5","8.17","96%","-0.1%","Aug 18","LEE","L 0-1","6","","0","","","0","","0","","0","0","0","0","","","0","","3","0","","","0","","","0","","0"
"03yww","Dean Henderson","CRY","G","ZDM","BRF Sat 9:00AM","72","8","82%","-7.4%","Oct 26","ARS","L 0-1","5","","0","","","0","","0","","0","0","0","0","","","0","","0","0","","","0","","","0","","0"
"03yww","Dean Henderson","CRY","G","ZDM","BRF Sat 9:00AM","72","8","82%","-7.4%","Oct 18","BOU","T 3-3","1","","0","","","0","","0","","0","0","0","0","","","0","","0","0","","","0","","","0","","0"
"03yww","Dean Henderson","CRY","G","ZDM","BRF Sat 9:00AM","72","8","82%","-7.4%","Oct 5","EVE","L 1-2","10.5","","0","","","0","","0","","0","0","0","0","","","0","","0","0","","","0","","","0","","0"
"03yww","Dean Henderson","CRY","G","ZDM","BRF Sat 9:00AM","72","8","82%","-7.4%","Sep 27","LIV","W 2-1","7.5","","0","","","0","","0","","0","0","0","0","","","0","","0","0","","","1","","","0","","0"
"03yww","Dean Henderson","CRY","G","ZDM","BRF Sat 9:00AM","72","8","82%","-7.4%","Sep 20","WHU","W 2-1","7.5","","0","","","0","","0","","0","0","1","0","","","0","","3","0","","","3","","","0","","0"
"03yww","Dean Henderson","CRY","G","ZDM","BRF Sat 9:00AM","72","8","82%","-7.4%","Sep 13","SUN","T 0-0","6.5","","0","","","0","","0","","0","0","0","0","","","0","","1","0","","","0","","","0","","1"
"03yww","Dean Henderson","CRY","G","ZDM","BRF Sat 9:00AM","72","8","82%","-7.4%","Aug 31","AVL","W 3-0","19","","0","","","0","","0","","0","0","0","0","","","0","","0","0","","","0","","","0","","1"
"03yww","Dean Henderson","CRY","G","ZDM","BRF Sat 9:00AM","72","8","82%","-7.4%","Aug 24","NOT","T 1-1","1","","0","","","0","","0","","0","0","0","0","","","0","","0","0","","","1","","","0","","0"
"03yww","Dean Henderson","CRY","G","ZDM","BRF Sat 9:00AM","72","8","82%","-7.4%","Aug 17","CHE","T 0-0","14","","0","","","1","","0","","0","0","0","0","","","0","","2","0","","","0","","","0","","1"
"045ob","Caoimhin Kelleher","BRF","G","FA","@CRY Sat 9:00AM","67","7.44","57%","-2.3%","Oct 25","LIV","W 3-2","3.5","","0","","","0","","0","","0","0","0","0","","","0","","0","0","","","0","","","0","","0"
"045ob","Caoimhin Kelleher","BRF","G","FA","@CRY Sat 9:00AM","67","7.44","57%","-2.3%","Oct 20","WHU","W 2-0","8.5","","0","","","0","","0","","0","0","0","0","","","0","","0","0","","","0","","","0","","1"
"045ob","Caoimhin Kelleher","BRF","G","FA","@CRY Sat 9:00AM","67","7.44","57%","-2.3%","Oct 5","MCI","L 0-1","8.5","","0","","","0","","0","","0","0","0","0","","","0","","0","0","","","0","","","0","","0"
"045ob","Caoimhin Kelleher","BRF","G","FA","@CRY Sat 9:00AM","67","7.44","57%","-2.3%","Sep 27","MUN","W 3-1","23","","0","","","1","","0","","0","0","0","0","","","0","","1","0","","","1","","","0","","0"
"045ob","Caoimhin Kelleher","BRF","G","FA","@CRY Sat 9:00AM","67","7.44","57%","-2.3%","Sep 20","FUL","L 1-3","1","","0","","","0","","0","","0","0","0","0","","","0","","1","0","","","0","","","0","","0"
"045ob","Caoimhin Kelleher","BRF","G","FA","@CRY Sat 9:00AM","67","7.44","57%","-2.3%","Sep 13","CHE","T 2-2","8.5","","0","","","0","","0","","0","0","0","0","","","0","","1","0","","","0","","","0","","0"
"045ob","Caoimhin Kelleher","BRF","G","FA","@CRY Sat 9:00AM","67","7.44","57%","-2.3%","Aug 30","SUN","L 1-2","0.5","","0","","","0","","0","","0","0","0","0","","","0","","0","0","","","0","","","0","","0"
"045ob","Caoimhin Kelleher","BRF","G","FA","@CRY Sat 9:00AM","67","7.44","57%","-2.3%","Aug 23","AVL","W 1-0","9","","0","","","0","","0","","0","0","1","0","","","0","","1","0","","","0","","","0","","1"
"045ob","Caoimhin Kelleher","BRF","G","FA","@CRY Sat 9:00AM","67","7.44","57%","-2.3%","Aug 17","NOT","L 1-3","4.5","","0","","","0","","0","","0","0","0","0","","","0","","4","0","","","0","","","0","","0"
"04yme","Robert Sanchez","CHE","G","Skyler","@TOT Sat 11:30AM","56","6.22","80%","+4.7%","Oct 25","SUN","L 1-2","4.5","","0","","","0","","0","","0","0","0","0","","","0","","1","0","","","1","","","0","","0"
"04yme","Robert Sanchez","CHE","G","Skyler","@TOT Sat 11:30AM","56","6.22","80%","+4.7%","Oct 18","NOT","W 3-0","12","","0","","","0","","0","","0","0","1","0","","","1","","0","0","","","0","","","0","","1"
"04yme","Robert Sanchez","CHE","G","Skyler","@TOT Sat 11:30AM","56","6.22","80%","+4.7%","Oct 4","LIV","W 2-1","2.5","","0","","","0","","0","","0","0","0","0","","","0","","0","0","","","1","","","0","","0"
"04yme","Robert Sanchez","CHE","G","Skyler","@TOT Sat 11:30AM","56","6.22","80%","+4.7%","Sep 27","BHA","L 1-3","6","","0","","","2","","0","","0","0","0","0","","","0","","0","0","","","1","","","0","","0"
"04yme","Robert Sanchez","CHE","G","Skyler","@TOT Sat 11:30AM","56","6.22","80%","+4.7%","Sep 20","MUN","L 1-2","-4.5","","0","","","0","","0","","0","0","0","1","","","0","","0","0","","","0","","","0","","0"
"04yme","Robert Sanchez","CHE","G","Skyler","@TOT Sat 11:30AM","56","6.22","80%","+4.7%","Sep 13","BRF","T 2-2","7.5","","0","","","0","","0","","0","0","0","0","","","0","","2","0","","","0","","","0","","0"
"04yme","Robert Sanchez","CHE","G","Skyler","@TOT Sat 11:30AM","56","6.22","80%","+4.7%","Aug 30","FUL","W 2-0","7.5","","0","","","0","","0","","0","0","0","0","","","0","","0","0","","","0","","","0","","1"
"04yme","Robert Sanchez","CHE","G","Skyler","@TOT Sat 11:30AM","56","6.22","80%","+4.7%","Aug 22","WHU","W 5-1","5.5","","0","","","0","","0","","0","0","0","0","","","0","","0","0","","","0","","","0","","0"
"04yme","Robert Sanchez","CHE","G","Skyler","@TOT Sat 11:30AM","56","6.22","80%","+4.7%","Aug 17","CRY","T 0-0","15","","0","","","0","","0","","0","0","0","0","","","0","","1","0","","","1","","","0","","1"
"070hs","Gianluigi Donnarumma","MCI","G","Fail FC","BOU Sun 9:30AM","55.5","9.25","80%","+0.7%","Oct 26","AVL","L 0-1","4.5","","0","","","0","","0","","0","0","0","0","","","0","","1","0","","","0","","","0","","0"
"070hs","Gianluigi Donnarumma","MCI","G","Fail FC","BOU Sun 9:30AM","55.5","9.25","80%","+0.7%","Oct 18","EVE","W 2-0","13.5","","0","","","0","","0","","0","0","0","0","","","0","","2","0","","","1","","","0","","1"
"070hs","Gianluigi Donnarumma","MCI","G","Fail FC","BOU Sun 9:30AM","55.5","9.25","80%","+0.7%","Oct 5","BRF","W 1-0","14.5","","0","","","0","","0","","0","0","0","0","","","0","","1","0","","","2","","","0","","1"
"070hs","Gianluigi Donnarumma","MCI","G","Fail FC","BOU Sun 9:30AM","55.5","9.25","80%","+0.7%","Sep 27","BUR","W 5-1","0.5","","0","","","0","","0","","0","0","0","0","","","0","","0","0","","","0","","","0","","0"
"070hs","Gianluigi Donnarumma","MCI","G","Fail FC","BOU Sun 9:30AM","55.5","9.25","80%","+0.7%","Sep 21","ARS","T 1-1","8.5","","0","","","0","","0","","0","0","1","0","","","0","","5","0","","","1","","","0","","0"
"070hs","Gianluigi Donnarumma","MCI","G","Fail FC","BOU Sun 9:30AM","55.5","9.25","80%","+0.7%","Sep 14","MUN","W 3-0","14","","0","","","0","","0","","0","0","0","0","","","0","","3","0","","","1","","","0","","1"
"04f6h","Matz Sels","NOT","G","FA","MUN Sat 9:00AM","53","5.89","52%","-2.2%","Oct 26","BOU","L 0-2","3","","0","","","0","","0","","0","0","0","0","","","0","","1","0","","","0","","","0","","0"
"04f6h","Matz Sels","NOT","G","FA","MUN Sat 9:00AM","53","5.89","52%","-2.2%","Oct 18","CHE","L 0-3","3.5","","0","","","0","","0","","0","0","0","0","","","0","","2","0","","","1","","","0","","0"
"04f6h","Matz Sels","NOT","G","FA","MUN Sat 9:00AM","53","5.89","52%","-2.2%","Oct 5","NEW","L 0-2","12","","0","","","0","","0","","0","0","0","0","","","0","","0","0","","","0","","","0","","0"
"04f6h","Matz Sels","NOT","G","FA","MUN Sat 9:00AM","53","5.89","52%","-2.2%","Sep 27","SUN","L 0-1","5","","0","","","0","","0","","0","0","0","0","","","0","","1","0","","","0","","","0","","0"
"04f6h","Matz Sels","NOT","G","FA","MUN Sat 9:00AM","53","5.89","52%","-2.2%","Sep 20","BUR","T 1-1","9","","0","","","0","","0","","0","0","0","0","","","0","","2","0","","","0","","","0","","0"
"04f6h","Matz Sels","NOT","G","FA","MUN Sat 9:00AM","53","5.89","52%","-2.2%","Sep 13","ARS","L 0-3","4","","0","","","0","","0","","0","0","0","0","","","0","","2","0","","","0","","","0","","0"
"04f6h","Matz Sels","NOT","G","FA","MUN Sat 9:00AM","53","5.89","52%","-2.2%","Aug 31","WHU","L 0-3","8","","0","","","0","","0","","0","0","0","0","","","0","","1","0","","","0","","","0","","0"
"04f6h","Matz Sels","NOT","G","FA","MUN Sat 9:00AM","53","5.89","52%","-2.2%","Aug 24","CRY","T 1-1","5.5","","0","","","0","","0","","0","0","1","0","","","0","","0","0","","","0","","","0","","0"
"04f6h","Matz Sels","NOT","G","FA","MUN Sat 9:00AM","53","5.89","52%","-2.2%","Aug 17","BRF","W 3-1","3","","0","","","0","","0","","0","0","0","0","","","0","","0","0","","","0","","","0","","0"
"02lz0","Emiliano Martinez","AVL","G","ZDM","@LIV Sat 2:00PM","53","7.57","37%","-3.7%","Oct 26","MCI","W 1-0","15.5","","0","","","0","","0","","0","0","0","0","","","0","","0","0","","","0","","","0","","1"
"02lz0","Emiliano Martinez","AVL","G","ZDM","@LIV Sat 2:00PM","53","7.57","37%","-3.7%","Oct 19","TOT","W 2-1","6","","0","","","0","","0","","0","0","0","0","","","0","","2","0","","","0","","","0","","0"
"02lz0","Emiliano Martinez","AVL","G","ZDM","@LIV Sat 2:00PM","53","7.57","37%","-3.7%","Oct 5","BUR","W 2-1","1","","0","","","0","","0","","0","0","1","0","","","0","","1","0","","","0","","","0","","0"
"02lz0","Emiliano Martinez","AVL","G","ZDM","@LIV Sat 2:00PM","53","7.57","37%","-3.7%","Sep 28","FUL","W 3-1","7","","0","","","0","","0","","0","0","0","0","","","0","","1","0","","","1","","","0","","0"
