"ID","Player","Team","Position","Owner","Next Opponent","TFPts","TFP/G","Rostered %","+/- %","Date","Opponent","Score","Fantasy Points","Minutes Played","Goals","Assists (Official)","Assists (Second)","Key Passes (Assists on Shots)","Assists (Fantasy)","Shots on Target","Shots off the Post","Tackles Won","Dispossessed","Yellow Cards","Red Cards","Accurate Crosses","Accurate Crosses (No Corners)","Interceptions","Interceptions + Blocked Shots","Effective Clearances","Successful Dribbles (Contests Succeeded)","Blocked Crosses","Blocked Shots","Aerials Won","Penalty Kicks Missed","Penalty Kicks Drawn","Own Goals","Goals Against Outfielders ","Clean Sheets On Field"
"04mr4","Martin Dubravka","BUR","G","Skyler","CHE Sat 5:30AM","108.5","9.86","48%","+3.8%","Nov 1","ARS","L 0-2","10.5","","0","","","0","","0","","0","0","0","0","","","0","","1","0","","","2","","","0","","0"
"04mr4","Martin Dubravka","BUR","G","Skyler","CHE Sat 5:30AM","108.5","9.86","48%","+3.8%","Oct 26","WOL","W 3-2","9","","0","","","0","","0","","0","0","0","0","","","0","","1","0","","","0","","","0","","0"
"04mr4","Martin Dubravka","BUR","G","Skyler","CHE Sat 5:30AM","108.5","9.86","48%","+3.8%","Oct 18","LEE","W 2-0","19.5","","0","","","0","","0","","0","0","0","0","","","0","","3","0","","","1","","","0","","1"
"04mr4","Martin Dubravka","BUR","G","Skyler","CHE Sat 5:30AM","108.5","9.86","48%","+3.8%","Oct 5","AVL","L 1-2","7.5","","0","","","0","","0","","0","0","0","0","","","0","","0","0","","","0","","","0","","0"
"04mr4","Martin Dubravka","BUR","G","Skyler","CHE Sat 5:30AM","108.5","9.86","48%","+3.8%","Sep 27","MCI","L 1-5","5.5","","0","","","0","","0","","0","0","0","0","","","0","","2","0","","","0","","","0","","0"
"04mr4","Martin Dubravka","BUR","G","Skyler","CHE Sat 5:30AM","108.5","9.86","48%","+3.8%","Sep 20","NOT","T 1-1","15","","0","","","0","","0","","0","0","0","0","","","0","","1","0","","","0","","","0","","0"
"04mr4","Martin Dubravka","BUR","G","Skyler","CHE Sat 5:30AM","108.5","9.86","48%","+3.8%","Sep 14","LIV","L 0-1","12.5","","0","","","0","","0","","0","0","0","0","","","0","","4","0","","","2","","","0","","0"
"04mr4","Martin Dubravka","BUR","G","Skyler","CHE Sat 5:30AM","108.5","9.86","48%","+3.8%","Aug 30","MUN","L 2-3","7.5","","0","","","0","","0","","0","0","0","0","","","0","","2","0","","","1","","","0","","0"
"04mr4","Martin Dubravka","BUR","G","Skyler","CHE Sat 5:30AM","108.5","9.86","48%","+3.8%","Aug 23","SUN","W 2-0","11.5","","0","","","0","","0","","0","0","0","0","","","0","","2","0","","","0","","","0","","1"
"04mr4","Martin Dubravka","BUR","G","Skyler","CHE Sat 5:30AM","108.5","9.86","48%","+3.8%","Aug 16","TOT","L 0-3","7","","0","","","0","","0","","0","0","0","0","","","0","","0","0","","","0","","","0","","0"
"06cmb","Guglielmo Vicario","TOT","G","Hopeless","@ARS Sun 9:30AM","105","9.55","89%","+2.5%","Nov 8","MUN","T 2-2","-1","","0","","","0","","0","","0","0","0","0","","","0","","0","0","","","0","","","0","","0"
"06cmb","Guglielmo Vicario","TOT","G","Hopeless","@ARS Sun 9:30AM","105","9.55","89%","+2.5%","Nov 1","CHE","L 0-1","18.5","","0","","","0","","0","","0","0","0","0","","","0","","3","0","","","1","","","0","","0"
"06cmb","Guglielmo Vicario","TOT","G","Hopeless","@ARS Sun 9:30AM","105","9.55","89%","+2.5%","Oct 26","EVE","W 3-0","15","","0","","","0","","0","","0","0","0","0","","","0","","2","0","","","0","","","0","","1"
"06cmb","Guglielmo Vicario","TOT","G","Hopeless","@ARS Sun 9:30AM","105","9.55","89%","+2.5%","Oct 19","AVL","L 1-2","-1","","0","","","0","","0","","0","0","0","0","","","0","","2","0","","","0","","","0","","0"
"06cmb","Guglielmo Vicario","TOT","G","Hopeless","@ARS Sun 9:30AM","105","9.55","89%","+2.5%","Oct 4","LEE","W 2-1","7.5","","0","","","0","","0","","0","0","0","0","","","0","","0","0","","","1","","","0","","0"
"06cmb","Guglielmo Vicario","TOT","G","Hopeless","@ARS Sun 9:30AM","105","9.55","89%","+2.5%","Sep 27","WOL","T 1-1","5","","0","","","0","","0","","0","0","0","0","","","0","","0","0","","","0","","","0","","0"
"06cmb","Guglielmo Vicario","TOT","G","Hopeless","@ARS Sun 9:30AM","105","9.55","89%","+2.5%","Sep 20","BHA","T 2-2","1.5","","0","","","0","","0","","0","0","0","0","","","0","","1","0","","","0","","","0","","0"
"06cmb","Guglielmo Vicario","TOT","G","Hopeless","@ARS Sun 9:30AM","105","9.55","89%","+2.5%","Sep 13","WHU","W 3-0","17.5","","0","","","0","","0","","0","0","0","0","","","0","","2","0","","","0","","","0","","1"
"06cmb","Guglielmo Vicario","TOT","G","Hopeless","@ARS Sun 9:30AM","105","9.55","89%","+2.5%","Aug 30","BOU","L 0-1","12","","0","","","0","","0","","0","0","0","0","","","0","","0","0","","","0","","","0","","0"
"06cmb","Guglielmo Vicario","TOT","G","Hopeless","@ARS Sun 9:30AM","105","9.55","89%","+2.5%","Aug 23","MCI","W 2-0","15","","0","","","0","","0","","0","0","0","0","","","0","","1","0","","","0","","","0","","1"
"06cmb","Guglielmo Vicario","TOT","G","Hopeless","@ARS Sun 9:30AM","105","9.55","89%","+2.5%","Aug 16","BUR","W 3-0","15","","0","","","0","","0","","0","0","0","0","","","0","","1","0","","","0","","","0","","1"
"03yww","Dean Henderson","CRY","G","ZDM","@WOL Sat 8:00AM","104.5","9.5","83%","+0.6%","Nov 9","BHA","T 0-0","18.5","","0","","","0","","0","","0","0","0","0","","","0","","6","0","","","1","","","0","","1"
"03yww","Dean Henderson","CRY","G","ZDM","@WOL Sat 8:00AM","104.5","9.5","83%","+0.6%","Nov 1","BRF","W 2-0","14","","0","","","0","","0","","0","0","0","0","","","0","","1","0","","","0","","","0","","1"
"03yww","Dean Henderson","CRY","G","ZDM","@WOL Sat 8:00AM","104.5","9.5","83%","+0.6%","Oct 26","ARS","L 0-1","5","","0","","","0","","0","","0","0","0","0","","","0","","0","0","","","0","","","0","","0"
"03yww","Dean Henderson","CRY","G","ZDM","@WOL Sat 8:00AM","104.5","9.5","83%","+0.6%","Oct 18","BOU","T 3-3","1","","0","","","0","","0","","0","0","0","0","","","0","","0","0","","","0","","","0","","0"
"03yww","Dean Henderson","CRY","G","ZDM","@WOL Sat 8:00AM","104.5","9.5","83%","+0.6%","Oct 5","EVE","L 1-2","10.5","","0","","","0","","0","","0","0","0","0","","","0","","0","0","","","0","","","0","","0"
"03yww","Dean Henderson","CRY","G","ZDM","@WOL Sat 8:00AM","104.5","9.5","83%","+0.6%","Sep 27","LIV","W 2-1","7.5","","0","","","0","","0","","0","0","0","0","","","0","","0","0","","","1","","","0","","0"
"03yww","Dean Henderson","CRY","G","ZDM","@WOL Sat 8:00AM","104.5","9.5","83%","+0.6%","Sep 20","WHU","W 2-1","7.5","","0","","","0","","0","","0","0","1","0","","","0","","3","0","","","3","","","0","","0"
"03yww","Dean Henderson","CRY","G","ZDM","@WOL Sat 8:00AM","104.5","9.5","83%","+0.6%","Sep 13","SUN","T 0-0","6.5","","0","","","0","","0","","0","0","0","0","","","0","","1","0","","","0","","","0","","1"
"03yww","Dean Henderson","CRY","G","ZDM","@WOL Sat 8:00AM","104.5","9.5","83%","+0.6%","Aug 31","AVL","W 3-0","19","","0","","","0","","0","","0","0","0","0","","","0","","0","0","","","0","","","0","","1"
"03yww","Dean Henderson","CRY","G","ZDM","@WOL Sat 8:00AM","104.5","9.5","83%","+0.6%","Aug 24","NOT","T 1-1","1","","0","","","0","","0","","0","0","0","0","","","0","","0","0","","","1","","","0","","0"
"03yww","Dean Henderson","CRY","G","ZDM","@WOL Sat 8:00AM","104.5","9.5","83%","+0.6%","Aug 17","CHE","T 0-0","14","","0","","","1","","0","","0","0","0","0","","","0","","2","0","","","0","","","0","","1"
"06fuw","Djordje Petrovic","BOU","G","Souf","WHU Sat 8:00AM","103","9.36","75%","+1.5%","Nov 9","AVL","L 0-4","4","","0","","","0","","0","","0","0","0","0","","","0","","2","0","","","0","","","0","","0"
"06fuw","Djordje Petrovic","BOU","G","Souf","WHU Sat 8:00AM","103","9.36","75%","+1.5%","Nov 2","MCI","L 1-3","9.5","","0","","","0","","0","","0","0","0","0","","","0","","3","0","","","0","","","0","","0"
"06fuw","Djordje Petrovic","BOU","G","Souf","WHU Sat 8:00AM","103","9.36","75%","+1.5%","Oct 26","NOT","W 2-0","17","","0","","","0","","0","","0","0","0","0","","","0","","2","0","","","0","","","0","","1"
"06fuw","Djordje Petrovic","BOU","G","Souf","WHU Sat 8:00AM","103","9.36","75%","+1.5%","Oct 18","CRY","T 3-3","10.5","","0","","","0","","0","","0","0","0","0","","","0","","3","0","","","2","","","0","","0"
"06fuw","Djordje Petrovic","BOU","G","Souf","WHU Sat 8:00AM","103","9.36","75%","+1.5%","Oct 3","FUL","W 3-1","6","","0","","","0","","0","","0","0","0","0","","","0","","2","0","","","0","","","0","","0"
"06fuw","Djordje Petrovic","BOU","G","Souf","WHU Sat 8:00AM","103","9.36","75%","+1.5%","Sep 27","LEE","T 2-2","10.5","","0","","","0","","0","","0","0","0","0","","","0","","0","0","","","0","","","0","","0"
"06fuw","Djordje Petrovic","BOU","G","Souf","WHU Sat 8:00AM","103","9.36","75%","+1.5%","Sep 21","NEW","T 0-0","10.5","","0","","","0","","0","","0","0","0","0","","","0","","1","0","","","0","","","0","","1"
"06fuw","Djordje Petrovic","BOU","G","Souf","WHU Sat 8:00AM","103","9.36","75%","+1.5%","Sep 13","BHA","W 2-1","0","","0","","","0","","0","","0","0","0","0","","","0","","1","0","","","0","","","0","","0"
"06fuw","Djordje Petrovic","BOU","G","Souf","WHU Sat 8:00AM","103","9.36","75%","+1.5%","Aug 30","TOT","W 1-0","13","","0","","","0","","0","","0","0","1","0","","","0","","2","0","","","1","","","0","","1"
"06fuw","Djordje Petrovic","BOU","G","Souf","WHU Sat 8:00AM","103","9.36","75%","+1.5%","Aug 23","WOL","W 1-0","12","","0","","","0","","0","","0","0","0","0","","","0","","2","0","","","1","","","0","","1"
"06fuw","Djordje Petrovic","BOU","G","Souf","WHU Sat 8:00AM","103","9.36","75%","+1.5%","Aug 15","LIV","L 2-4","10","","0","","","0","","0","","0","0","0","0","","","0","","4","0","","","0","","","0","","0"
"032f9","Jordan Pickford","EVE","G","Ellis","@MUN Mon 1:00PM","95","8.64","93%","-1.6%","Nov 8","FUL","W 2-0","16.5","","0","","","0","","0","","0","0","0","0","","","0","","1","0","","","0","","","0","","1"
"032f9","Jordan Pickford","EVE","G","Ellis","@MUN Mon 1:00PM","95","8.64","93%","-1.6%","Nov 3","SUN","T 1-1","5","","0","","","0","","0","","0","0","0","0","","","0","","2","0","","","0","","","0","","0"
"032f9","Jordan Pickford","EVE","G","Ellis","@MUN Mon 1:00PM","95","8.64","93%","-1.6%","Oct 26","TOT","L 0-3","0","","0","","","0","","0","","0","0","0","0","","","0","","2","0","","","1","","","0","","0"
"032f9","Jordan Pickford","EVE","G","Ellis","@MUN Mon 1:00PM","95","8.64","93%","-1.6%","Oct 18","MCI","L 0-2","11","","0","","","0","","0","","0","0","0","0","","","0","","1","0","","","0","","","0","","0"
"032f9","Jordan Pickford","EVE","G","Ellis","@MUN Mon 1:00PM","95","8.64","93%","-1.6%","Oct 5","CRY","W 2-1","11","","0","","","0","","0","","0","0","0","0","","","0","","2","0","","","0","","","0","","0"
"032f9","Jordan Pickford","EVE","G","Ellis","@MUN Mon 1:00PM","95","8.64","93%","-1.6%","Sep 29","WHU","T 1-1","6.5","","0","","","0","","0","","1","0","0","0","","","0","","1","0","","","0","","","0","","0"
"032f9","Jordan Pickford","EVE","G","Ellis","@MUN Mon 1:00PM","95","8.64","93%","-1.6%","Sep 20","LIV","L 1-2","1","","0","","","0","","0","","0","0","0","0","","","0","","1","0","","","0","","","0","","0"
"032f9","Jordan Pickford","EVE","G","Ellis","@MUN Mon 1:00PM","95","8.64","93%","-1.6%","Sep 13","AVL","T 0-0","9","","0","","","0","","0","","0","0","0","0","","","0","","1","0","","","0","","","0","","1"
"032f9","Jordan Pickford","EVE","G","Ellis","@MUN Mon 1:00PM","95","8.64","93%","-1.6%","Aug 30","WOL","W 3-2","3.5","","0","","","0","","0","","0","0","0","0","","","0","","3","0","","","0","","","0","","0"
"032f9","Jordan Pickford","EVE","G","Ellis","@MUN Mon 1:00PM","95","8.64","93%","-1.6%","Aug 24","BHA","W 2-0","25.5","","0","","","0","","0","","0","0","0","0","","","0","","2","0","","","1","","","0","","1"
"032f9","Jordan Pickford","EVE","G","Ellis","@MUN Mon 1:00PM","95","8.64","93%","-1.6%","Aug 18","LEE","L 0-1","6","","0","","","0","","0","","0","0","0","0","","","0","","3","0","","","0","","","0","","0"
"04qor","Bernd Leno","FUL","G","FA","SUN Sat 8:00AM","94.5","8.59","46%","-2.1%","Nov 8","EVE","L 0-2","4.5","","0","","","0","","0","","0","0","0","0","","","0","","1","0","","","0","","","0","","0"
"04qor","Bernd Leno","FUL","G","FA","SUN Sat 8:00AM","94.5","8.59","46%","-2.1%","Nov 1","WOL","W 3-0","14","","0","","","0","","0","","0","0","0","0","","","0","","1","0","","","1","","","0","","1"
"04qor","Bernd Leno","FUL","G","FA","SUN Sat 8:00AM","94.5","8.59","46%","-2.1%","Oct 25","NEW","L 1-2","9.5","","0","","","0","","0","","0","0","0","0","","","0","","1","0","","","1","","","0","","0"
"04qor","Bernd Leno","FUL","G","FA","SUN Sat 8:00AM","94.5","8.59","46%","-2.1%","Oct 18","ARS","L 0-1","14","","0","","","0","","0","","0","0","0","0","","","0","","2","0","","","1","","","0","","0"
"04qor","Bernd Leno","FUL","G","FA","SUN Sat 8:00AM","94.5","8.59","46%","-2.1%","Oct 3","BOU","L 1-3","5","","0","","","0","","0","","0","0","0","0","","","0","","2","0","","","0","","","0","","0"
"04qor","Bernd Leno","FUL","G","FA","SUN Sat 8:00AM","94.5","8.59","46%","-2.1%","Sep 28","AVL","L 1-3","3","","0","","","0","","0","","0","0","0","0","","","0","","1","0","","","0","","","0","","0"
"04qor","Bernd Leno","FUL","G","FA","SUN Sat 8:00AM","94.5","8.59","46%","-2.1%","Sep 20","BRF","W 3-1","7","","0","","","0","","0","","0","0","1","0","","","0","","1","0","","","2","","","0","","0"
"04qor","Bernd Leno","FUL","G","FA","SUN Sat 8:00AM","94.5","8.59","46%","-2.1%","Sep 13","LEE","W 1-0","13.5","","0","","","0","","0","","0","0","0","0","","","0","","1","0","","","0","","","0","","1"
"04qor","Bernd Leno","FUL","G","FA","SUN Sat 8:00AM","94.5","8.59","46%","-2.1%","Aug 30","CHE","L 0-2","6.5","","0","","","0","","0","","0","0","0","0","","","0","","0","0","","","0","","","0","","0"
"04qor","Bernd Leno","FUL","G","FA","SUN Sat 8:00AM","94.5","8.59","46%","-2.1%","Aug 24","MUN","T 1-1","9.5","","0","","","0","","0","","0","0","0","0","","","0","","2","0","","","1","","","0","","0"
"04qor","Bernd Leno","FUL","G","FA","SUN Sat 8:00AM","94.5","8.59","46%","-2.1%","Aug 16","BHA","T 1-1","8","","0","","","0","","0","","0","0","0","0","","","0","","1","0","","","1","","","0","","0"
"05tqx","David Raya","ARS","G","Nukes","TOT Sun 9:30AM","85.5","7.77","100%","-0.1%","Nov 8","SUN","T 2-2","-2","","0","","","0","","0","","0","0","0","0","","","0","","0","0","","","0","","","0","","0"
"05tqx","David Raya","ARS","G","Nukes","TOT Sun 9:30AM","85.5","7.77","100%","-0.1%","Nov 1","BUR","W 2-0","7.5","","0","","","0","","0","","0","0","0","0","","","0","","1","0","","","0","","","0","","1"
"05tqx","David Raya","ARS","G","Nukes","TOT Sun 9:30AM","85.5","7.77","100%","-0.1%","Oct 26","CRY","W 1-0","10.5","","0","","","0","","0","","0","0","0","0","","","0","","2","0","","","1","","","0","","1"
"05tqx","David Raya","ARS","G","Nukes","TOT Sun 9:30AM","85.5","7.77","100%","-0.1%","Oct 18","FUL","W 1-0","7","","0","","","0","","0","","0","0","0","0","","","0","","2","0","","","0","","","0","","1"
"05tqx","David Raya","ARS","G","Nukes","TOT Sun 9:30AM","85.5","7.77","100%","-0.1%","Oct 4","WHU","W 2-0","6","","0","","","0","","0","","0","0","0","0","","","0","","0","0","","","0","","","0","","1"
"05tqx","David Raya","ARS","G","Nukes","TOT Sun 9:30AM","85.5","7.77","100%","-0.1%","Sep 28","NEW","W 2-1","4.5","","0","","","0","","0","","0","0","0","0","","","0","","2","0","","","0","","","0","","0"
"05tqx","David Raya","ARS","G","Nukes","TOT Sun 9:30AM","85.5","7.77","100%","-0.1%","Sep 21","MCI","T 1-1","4.5","","0","","","0","","0","","0","0","0","0","","","0","","1","0","","","0","","","0","","0"
"05tqx","David Raya","ARS","G","Nukes","TOT Sun 9:30AM","85.5","7.77","100%","-0.1%","Sep 13","NOT","W 3-0","8.5","","0","","","0","","0","","0","0","0","0","","","0","","0","0","","","0","","","0","","1"
"05tqx","David Raya","ARS","G","Nukes","TOT Sun 9:30AM","85.5","7.77","100%","-0.1%","Aug 31","LIV","L 0-1","7","","0","","","1","","0","","0","0","0","0","","","0","","0","0","","","0","","","0","","0"
"05tqx","David Raya","ARS","G","Nukes","TOT Sun 9:30AM","85.5","7.77","100%","-0.1%","Aug 23","LEE","W 5-0","8.5","","0","","","0","","0","","0","0","0","0","","","0","","0","0","","","0","","","0","","1"
"05tqx","David Raya","ARS","G","Nukes","TOT Sun 9:30AM","85.5","7.77","100%","-0.1%","Aug 17","MUN","W 1-0","23.5","","0","","","0","","0","","0","0","1","0","","","0","","1","0","","","1","","","0","","1"
"04yme","Robert Sanchez","CHE","G","Skyler","@BUR Sat 5:30AM","81","7.36","79%","+6.2%","Nov 8","WOL","W 3-0","7.5","","0","","","0","","0","","0","0","0","0","","","0","","1","0","","","0","","","0","","1"
"04yme","Robert Sanchez","CHE","G","Skyler","@BUR Sat 5:30AM","81","7.36","79%","+6.2%","Nov 1","TOT","W 1-0","17.5","","0","","","0","","0","","0","0","0","0","","","0","","1","0","","","3","","","0","","1"
"04yme","Robert Sanchez","CHE","G","Skyler","@BUR Sat 5:30AM","81","7.36","79%","+6.2%","Oct 25","SUN","L 1-2","4.5","","0","","","0","","0","","0","0","0","0","","","0","","1","0","","","1","","","0","","0"
"04yme","Robert Sanchez","CHE","G","Skyler","@BUR Sat 5:30AM","81","7.36","79%","+6.2%","Oct 18","NOT","W 3-0","12","","0","","","0","","0","","0","0","1","0","","","1","","0","0","","","0","","","0","","1"
"04yme","Robert Sanchez","CHE","G","Skyler","@BUR Sat 5:30AM","81","7.36","79%","+6.2%","Oct 4","LIV","W 2-1","2.5","","0","","","0","","0","","0","0","0","0","","","0","","0","0","","","1","","","0","","0"
"04yme","Robert Sanchez","CHE","G","Skyler","@BUR Sat 5:30AM","81","7.36","79%","+6.2%","Sep 27","BHA","L 1-3","6","","0","","","2","","0","","0","0","0","0","","","0","","0","0","","","1","","","0","","0"
"04yme","Robert Sanchez","CHE","G","Skyler","@BUR Sat 5:30AM","81","7.36","79%","+6.2%","Sep 20","MUN","L 1-2","-4.5","","0","","","0","","0","","0","0","0","1","","","0","","0","0","","","0","","","0","","0"
"04yme","Robert Sanchez","CHE","G","Skyler","@BUR Sat 5:30AM","81","7.36","79%","+6.2%","Sep 13","BRF","T 2-2","7.5","","0","","","0","","0","","0","0","0","0","","","0","","2","0","","","0","","","0","","0"
"04yme","Robert Sanchez","CHE","G","Skyler","@BUR Sat 5:30AM","81","7.36","79%","+6.2%","Aug 30","FUL","W 2-0","7.5","","0","","","0","","0","","0","0","0","0","","","0","","0","0","","","0","","","0","","1"
"04yme","Robert Sanchez","CHE","G","Skyler","@BUR Sat 5:30AM","81","7.36","79%","+6.2%","Aug 22","WHU","W 5-1","5.5","","0","","","0","","0","","0","0","0","0","","","0","","0","0","","","0","","","0","","0"
"04yme","Robert Sanchez","CHE","G","Skyler","@BUR Sat 5:30AM","81","7.36","79%","+6.2%","Aug 17","CRY","T 0-0","15","","0","","","0","","0","","0","0","0","0","","","0","","1","0","","","1","","","0","","1"
"02lz0","Emiliano Martinez","AVL","G","ZDM","@LEE Sun 7:00AM","76.5","8.5","37%","-0.5%","Nov 9","BOU","W 4-0","24.5","","0","","","0","","0","","0","0","0","0","","","0","","1","0","","","0","","","0","","1"
"02lz0","Emiliano Martinez","AVL","G","ZDM","@LEE Sun 7:00AM","76.5","8.5","37%","-0.5%","Nov 1","LIV","L 0-2","-1","","0","","","0","","0","","0","0","0","0","","","0","","0","0","","","0","","","0","","0"
"02lz0","Emiliano Martinez","AVL","G","ZDM","@LEE Sun 7:00AM","76.5","8.5","37%","-0.5%","Oct 26","MCI","W 1-0","15.5","","0","","","0","","0","","0","0","0","0","","","0","","0","0","","","0","","","0","","1"
"02lz0","Emiliano Martinez","AVL","G","ZDM","@LEE Sun 7:00AM","76.5","8.5","37%","-0.5%","Oct 19","TOT","W 2-1","6","","0","","","0","","0","","0","0","0","0","","","0","","2","0","","","0","","","0","","0"
"02lz0","Emiliano Martinez","AVL","G","ZDM","@LEE Sun 7:00AM","76.5","8.5","37%","-0.5%","Oct 5","BUR","W 2-1","1","","0","","","0","","0","","0","0","1","0","","","0","","1","0","","","0","","","0","","0"
"02lz0","Emiliano Martinez","AVL","G","ZDM","@LEE Sun 7:00AM","76.5","8.5","37%","-0.5%","Sep 28","FUL","W 3-1","7","","0","","","0","","0","","0","0","0","0","","","0","","1","0","","","1","","","0","","0"
"02lz0","Emiliano Martinez","AVL","G","ZDM","@LEE Sun 7:00AM","76.5","8.5","37%","-0.5%","Sep 21","SUN","T 1-1","6.5","","0","","","0","","0","","0","0","0","0","","","0","","1","0","","","1","","","0","","0"
"02lz0","Emiliano Martinez","AVL","G","ZDM","@LEE Sun 7:00AM","76.5","8.5","37%","-0.5%","Sep 13","EVE","T 0-0","14.5","","0","","","0","","0","","0","0","0","0","","","0","","2","0","","","1","","","0","","1"
