"ID","Player","Team","Position","Owner","Next Opponent","TFPts","TFP/G","Rostered %","+/- %","Date","Opponent","Score","Fantasy Points","Minutes Played","Goals","Assists (Official)","Assists (Second)","Key Passes (Assists on Shots)","Assists (Fantasy)","Shots on Target","Shots off the Post","Tackles Won","Dispossessed","Yellow Cards","Red Cards","Accurate Crosses","Accurate Crosses (No Corners)","Interceptions","Interceptions + Blocked Shots","Effective Clearances","Successful Dribbles (Contests Succeeded)","Blocked Crosses","Blocked Shots","Aerials Won","Penalty Kicks Missed","Penalty Kicks Drawn","Own Goals","Goals Against Outfielders ","Clean Sheets On Field"
"06jgi","Daniel Munoz","CRY","D,M","WCBFC","BHA Sun 7:00AM","167.5","16.75","100%","0%","Oct 5","EVE","L 1-2","29.5","90","1","0","0","0","0","1","0","3","0","1","0","0","0","5","5","4","0","0","0","5","0","0","0","2","0"
"06jgi","Daniel Munoz","CRY","D,M","WCBFC","BHA Sun 7:00AM","167.5","16.75","100%","0%","Sep 27","LIV","W 2-1","13","90","0","0","0","1","0","2","0","2","0","0","0","0","0","1","1","6","0","0","0","1","0","0","0","1","0"
"06jgi","Daniel Munoz","CRY","D,M","WCBFC","BHA Sun 7:00AM","167.5","16.75","100%","0%","Sep 20","WHU","W 2-1","8.75","90","0","0","0","1","0","0","0","1","0","0","0","1","1","1","1","1","0","1","0","2","0","0","0","1","0"
"06jgi","Daniel Munoz","CRY","D,M","WCBFC","BHA Sun 7:00AM","167.5","16.75","100%","0%","Sep 13","SUN","T 0-0","14.75","90","0","0","0","0","0","1","0","0","0","1","0","1","1","0","0","3","0","0","0","6","0","0","0","0","1"
"06jgi","Daniel Munoz","CRY","D,M","WCBFC","BHA Sun 7:00AM","167.5","16.75","100%","0%","Aug 31","AVL","W 3-0","22.25","90","0","0","0","1","0","0","0","5","1","0","0","1","1","1","1","5","0","2","0","1","0","0","0","0","1"
"06jgi","Daniel Munoz","CRY","D,M","WCBFC","BHA Sun 7:00AM","167.5","16.75","100%","0%","Aug 24","NOT","T 1-1","17.25","90","0","1","0","1","0","0","0","0","0","0","0","3","3","0","0","1","0","3","0","1","0","0","0","1","0"
"06jgi","Daniel Munoz","CRY","D,M","WCBFC","BHA Sun 7:00AM","167.5","16.75","100%","0%","Aug 17","CHE","T 0-0","12","90","0","0","0","0","0","0","0","0","0","1","0","0","0","2","2","4","1","0","0","2","0","0","0","0","1"
"06fv8","Mohammed Kudus","TOT","M,F","Souf","MUN Sat 5:30AM","164.75","16.48","100%","0%","Nov 1","CHE","L 0-1","3","90","0","0","0","0","0","1","0","1","1","1","0","0","0","0","0","0","2","0","0","2","0","0","0","1","0"
"06fv8","Mohammed Kudus","TOT","M,F","Souf","MUN Sat 5:30AM","164.75","16.48","100%","0%","Oct 26","EVE","W 3-0","6.5","77","0","0","1","0","0","0","0","0","5","0","0","1","0","0","0","0","2","0","0","0","0","0","0","0","1"
"06fv8","Mohammed Kudus","TOT","M,F","Souf","MUN Sat 5:30AM","164.75","16.48","100%","0%","Oct 19","AVL","L 1-2","13.75","90","0","0","1","2","0","0","0","2","3","0","0","4","2","0","0","1","0","0","0","1","0","0","0","2","0"
"06fv8","Mohammed Kudus","TOT","M,F","Souf","MUN Sat 5:30AM","164.75","16.48","100%","0%","Oct 4","LEE","W 2-1","26.5","88","1","1","0","1","0","2","0","1","5","1","0","0","0","0","0","0","6","0","0","1","0","0","0","1","0"
"06fv8","Mohammed Kudus","TOT","M,F","Souf","MUN Sat 5:30AM","164.75","16.48","100%","0%","Sep 27","WOL","T 1-1","15.5","90","0","0","0","1","0","2","0","3","7","0","0","2","2","0","0","0","5","0","0","0","0","0","0","1","0"
"06fv8","Mohammed Kudus","TOT","M,F","Souf","MUN Sat 5:30AM","164.75","16.48","100%","0%","Sep 20","BHA","T 2-2","23","90","0","1","0","2","1","0","0","0","2","1","0","2","1","0","0","0","6","0","0","0","0","0","0","2","0"
"06fv8","Mohammed Kudus","TOT","M,F","Souf","MUN Sat 5:30AM","164.75","16.48","100%","0%","Sep 13","WHU","W 3-0","14","90","0","0","0","2","0","1","0","0","2","0","0","2","0","0","0","0","4","0","0","1","0","0","0","0","1"
"06fv8","Mohammed Kudus","TOT","M,F","Souf","MUN Sat 5:30AM","164.75","16.48","100%","0%","Aug 30","BOU","L 0-1","13.5","90","0","0","0","1","0","0","0","2","4","0","0","2","2","0","0","0","4","0","0","3","0","0","0","1","0"
"06fv8","Mohammed Kudus","TOT","M,F","Souf","MUN Sat 5:30AM","164.75","16.48","100%","0%","Aug 23","MCI","W 2-0","12","85","0","0","0","1","0","0","0","2","0","0","0","1","1","0","0","0","3","0","0","0","0","0","0","0","1"
"06fv8","Mohammed Kudus","TOT","M,F","Souf","MUN Sat 5:30AM","164.75","16.48","100%","0%","Aug 16","BUR","W 3-0","37","84","0","2","0","5","0","0","0","1","1","0","0","5","3","0","0","0","2","0","0","0","0","0","0","0","1"
"0435m","Granit Xhaka","SUN","M","Nukes","ARS Sat 10:30AM","163.25","16.32","86%","+0.8%","Nov 3","EVE","T 1-1","34","90","1","0","0","5","0","1","0","3","0","0","0","3","2","1","1","0","0","0","0","1","0","0","0","1","0"
"0435m","Granit Xhaka","SUN","M","Nukes","ARS Sat 10:30AM","163.25","16.32","86%","+0.8%","Oct 25","CHE","W 2-1","9","90","0","0","0","1","0","0","0","2","0","0","0","0","0","1","1","2","0","0","0","2","0","0","0","1","0"
"0435m","Granit Xhaka","SUN","M","Nukes","ARS Sat 10:30AM","163.25","16.32","86%","+0.8%","Oct 18","WOL","W 2-0","12.75","90","0","0","0","1","0","0","0","1","0","0","0","1","0","1","1","5","0","0","0","3","0","0","0","0","1"
"0435m","Granit Xhaka","SUN","M","Nukes","ARS Sat 10:30AM","163.25","16.32","86%","+0.8%","Oct 4","MUN","L 0-2","10","90","0","0","0","1","0","1","0","0","1","1","0","1","0","2","3","2","2","0","1","1","0","0","0","2","0"
"0435m","Granit Xhaka","SUN","M","Nukes","ARS Sat 10:30AM","163.25","16.32","86%","+0.8%","Sep 27","NOT","W 1-0","22.5","90","0","1","0","1","0","0","0","1","2","0","0","1","0","1","3","8","0","0","2","2","0","0","0","0","1"
"0435m","Granit Xhaka","SUN","M","Nukes","ARS Sat 10:30AM","163.25","16.32","86%","+0.8%","Sep 21","AVL","T 1-1","14.25","90","0","1","0","2","0","1","0","2","2","1","0","0","0","0","0","1","0","0","0","1","0","0","0","1","0"
"0435m","Granit Xhaka","SUN","M","Nukes","ARS Sat 10:30AM","163.25","16.32","86%","+0.8%","Sep 13","CRY","T 0-0","20.5","90","0","0","0","1","0","0","0","1","0","0","0","1","0","2","2","8","1","0","0","7","0","0","0","0","1"
"0435m","Granit Xhaka","SUN","M","Nukes","ARS Sat 10:30AM","163.25","16.32","86%","+0.8%","Aug 30","BRF","W 2-1","20.25","90","0","1","0","1","0","0","0","1","0","1","0","1","1","1","1","5","0","0","0","7","0","0","0","1","0"
"0435m","Granit Xhaka","SUN","M","Nukes","ARS Sat 10:30AM","163.25","16.32","86%","+0.8%","Aug 23","BUR","L 0-2","6.25","90","0","0","0","1","0","0","0","0","1","0","0","0","0","2","2","3","0","0","0","1","0","0","0","2","0"
"0435m","Granit Xhaka","SUN","M","Nukes","ARS Sat 10:30AM","163.25","16.32","86%","+0.8%","Aug 16","WHU","W 3-0","13.75","90","0","0","0","2","0","0","0","0","1","0","0","2","0","1","2","1","0","0","1","2","0","0","0","0","1"
"050jq","Marc Guehi","CRY","D","Nukes","BHA Sun 7:00AM","160","16","98%","0%","Nov 1","BRF","W 2-0","19.5","90","0","0","0","1","0","0","0","3","0","0","0","0","0","2","3","4","0","0","1","0","0","0","0","0","1"
"050jq","Marc Guehi","CRY","D","Nukes","BHA Sun 7:00AM","160","16","98%","0%","Oct 26","ARS","L 0-1","11","90","0","0","0","0","0","0","0","1","1","0","0","0","0","1","2","10","0","0","1","4","0","0","0","1","0"
"050jq","Marc Guehi","CRY","D","Nukes","BHA Sun 7:00AM","160","16","98%","0%","Oct 18","BOU","T 3-3","21.25","90","0","0","0","3","1","0","0","0","0","0","0","0","0","1","1","4","0","0","0","4","0","1","0","3","0"
"050jq","Marc Guehi","CRY","D","Nukes","BHA Sun 7:00AM","160","16","98%","0%","Oct 5","EVE","L 1-2","13","90","0","0","0","0","0","1","0","2","2","0","0","0","0","1","1","8","0","0","0","6","0","0","0","2","0"
"050jq","Marc Guehi","CRY","D","Nukes","BHA Sun 7:00AM","160","16","98%","0%","Sep 27","LIV","W 2-1","15.75","90","0","1","0","1","0","0","0","1","0","0","0","0","0","1","1","7","0","0","0","2","0","0","0","1","0"
"050jq","Marc Guehi","CRY","D","Nukes","BHA Sun 7:00AM","160","16","98%","0%","Sep 20","WHU","W 2-1","18.75","90","0","0","0","0","1","0","0","4","1","0","0","0","0","2","2","3","0","0","0","4","0","0","0","1","0"
"050jq","Marc Guehi","CRY","D","Nukes","BHA Sun 7:00AM","160","16","98%","0%","Sep 13","SUN","T 0-0","15.5","90","0","0","0","1","0","0","0","0","0","0","0","0","0","2","2","4","0","1","0","2","0","0","0","0","1"
"050jq","Marc Guehi","CRY","D","Nukes","BHA Sun 7:00AM","160","16","98%","0%","Aug 31","AVL","W 3-0","26.25","90","1","0","0","0","0","1","0","3","1","0","0","0","0","1","1","5","0","0","0","1","0","0","0","0","1"
"050jq","Marc Guehi","CRY","D","Nukes","BHA Sun 7:00AM","160","16","98%","0%","Aug 24","NOT","T 1-1","6.25","90","0","0","0","0","0","0","1","0","0","0","0","0","0","1","1","3","0","0","0","2","0","0","0","1","0"
"050jq","Marc Guehi","CRY","D","Nukes","BHA Sun 7:00AM","160","16","98%","0%","Aug 17","CHE","T 0-0","12.75","90","0","0","0","1","0","0","0","1","0","0","0","0","0","0","0","5","0","0","0","2","0","0","0","0","1"
"063e7","Marcos Senesi","BOU","D","Hopeless","@AVL Sun 7:00AM","159.5","15.95","90%","-0.5%","Nov 2","MCI","L 1-3","8.25","90","0","0","0","1","0","0","0","0","1","0","0","0","0","1","3","9","0","0","2","0","0","0","0","3","0"
"063e7","Marcos Senesi","BOU","D","Hopeless","@AVL Sun 7:00AM","159.5","15.95","90%","-0.5%","Oct 26","NOT","W 2-0","11.75","90","0","0","0","0","0","0","0","0","0","1","0","0","0","0","2","3","0","0","2","3","0","0","0","0","1"
"063e7","Marcos Senesi","BOU","D","Hopeless","@AVL Sun 7:00AM","159.5","15.95","90%","-0.5%","Oct 18","CRY","T 3-3","18.75","90","0","0","0","0","0","1","0","2","1","1","0","0","0","4","7","11","0","1","3","4","0","0","0","3","0"
"063e7","Marcos Senesi","BOU","D","Hopeless","@AVL Sun 7:00AM","159.5","15.95","90%","-0.5%","Oct 3","FUL","W 3-1","5.75","77","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","5","0","0","2","1","0","0","0","1","0"
"063e7","Marcos Senesi","BOU","D","Hopeless","@AVL Sun 7:00AM","159.5","15.95","90%","-0.5%","Sep 27","LEE","T 2-2","29.25","90","0","1","0","1","0","0","0","2","1","0","0","1","1","3","5","7","0","0","2","5","0","0","0","2","0"
"063e7","Marcos Senesi","BOU","D","Hopeless","@AVL Sun 7:00AM","159.5","15.95","90%","-0.5%","Sep 21","NEW","T 0-0","19","90","0","0","0","1","0","0","0","0","0","0","0","0","0","3","3","8","0","0","0","3","0","0","0","0","1"
"063e7","Marcos Senesi","BOU","D","Hopeless","@AVL Sun 7:00AM","159.5","15.95","90%","-0.5%","Sep 13","BHA","W 2-1","12.75","90","0","0","0","0","0","0","0","2","1","1","0","1","1","0","2","7","1","0","2","4","0","0","0","1","0"
"063e7","Marcos Senesi","BOU","D","Hopeless","@AVL Sun 7:00AM","159.5","15.95","90%","-0.5%","Aug 30","TOT","W 1-0","29","90","0","1","0","1","0","0","0","2","0","0","0","0","0","4","4","8","0","0","0","1","0","0","0","0","1"
"063e7","Marcos Senesi","BOU","D","Hopeless","@AVL Sun 7:00AM","159.5","15.95","90%","-0.5%","Aug 23","WOL","W 1-0","15.25","90","0","0","0","0","0","0","0","1","0","0","0","0","0","2","2","11","0","0","0","1","0","0","0","0","1"
"063e7","Marcos Senesi","BOU","D","Hopeless","@AVL Sun 7:00AM","159.5","15.95","90%","-0.5%","Aug 15","LIV","L 2-4","10.75","90","0","0","0","1","0","0","0","2","0","0","0","1","1","1","1","11","0","0","0","1","0","0","0","4","0"
"051k7","Reece James","CHE","D","Ellis","WOL Sat 1:00PM","157.5","15.75","100%","0%","Nov 1","TOT","W 1-0","20","90","0","0","0","1","0","0","0","2","2","0","0","1","1","3","4","2","0","0","1","1","0","0","0","0","1"
"051k7","Reece James","CHE","D","Ellis","WOL Sat 1:00PM","157.5","15.75","100%","0%","Oct 25","SUN","L 1-2","12.5","90","0","0","0","1","0","0","0","3","0","0","0","3","1","0","0","0","1","0","0","2","0","0","0","2","0"
"051k7","Reece James","CHE","D","Ellis","WOL Sat 1:00PM","157.5","15.75","100%","0%","Oct 18","NOT","W 3-0","35.75","90","1","1","0","2","0","2","0","1","2","0","0","0","0","1","1","1","1","0","0","1","0","0","0","0","1"
"051k7","Reece James","CHE","D","Ellis","WOL Sat 1:00PM","157.5","15.75","100%","0%","Oct 4","LIV","W 2-1","16.5","90","0","0","0","2","0","0","0","3","0","0","0","0","0","2","3","2","0","0","1","2","0","0","0","1","0"
"051k7","Reece James","CHE","D","Ellis","WOL Sat 1:00PM","157.5","15.75","100%","0%","Sep 27","BHA","L 1-3","18.75","90","0","0","0","1","1","1","0","0","0","1","0","1","1","3","3","1","1","0","0","2","0","0","0","3","0"
