"ID","Player","Team","Position","Owner","TFPts","TFP/G","Date","Opponent","Score","Fantasy Points","Minutes Played","Goals","Assists (Official)","Assists (Second)","Key Passes (Assists on Shots)","Assists (Fantasy)","Shots on Target","Shots off the Post","Tackles Won","Dispossessed","Yellow Cards","Red Cards","Accurate Crosses","Accurate Crosses (No Corners)","Interceptions","Interceptions + Blocked Shots","Effective Clearances","Successful Dribbles (Contests Succeeded)","Blocked Crosses","Blocked Shots","Aerials Won","Penalty Kicks Missed","Penalty Kicks Drawn","Own Goals","Goals Against Outfielders ","Clean Sheets On Field"
"02m5b","Chris Wood","NOT","F","Ellis","48","6.86","Oct 5","@NEW","L 0-2","1.5","63","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","2","0","0","0","1","0"
"02m5b","Chris Wood","NOT","F","Ellis","48","6.86","Sep 27","SUN","L 0-1","5.5","88","0","0","0","0","0","1","0","0","0","0","0","0","0","0","1","1","0","0","1","2","0","0","0","1","0"
"02m5b","Chris Wood","NOT","F","Ellis","48","6.86","Sep 20","@BUR","T 1-1","3.5","74","0","0","0","1","0","1","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","1","0"
"02m5b","Chris Wood","NOT","F","Ellis","48","6.86","Sep 13","@ARS","L 0-3","5","59","0","0","0","1","0","1","0","0","0","0","0","0","0","0","0","1","0","0","0","2","0","0","0","2","0"
"02m5b","Chris Wood","NOT","F","Ellis","48","6.86","Aug 31","WHU","L 0-3","3","72","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","1"
"02m5b","Chris Wood","NOT","F","Ellis","48","6.86","Aug 24","@CRY","T 1-1","4","87","0","0","0","1","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","3","0","0","0","1","0"
"02m5b","Chris Wood","NOT","F","Ellis","48","6.86","Aug 17","BRF","W 3-1","25.5","78","2","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","1","0","0","1","0","0","0","1","0"
"067x8","Nico OReilly","MCI","D,M","W <small>(Wed)</small>","48","8","Oct 5","@BRF","W 1-0","10.75","90","0","0","0","2","0","0","0","2","1","1","0","1","1","0","0","1","1","0","0","1","0","0","0","0","1"
"067x8","Nico OReilly","MCI","D,M","W <small>(Wed)</small>","48","8","Sep 27","BUR","W 5-1","17","82","0","0","0","2","0","0","0","2","3","0","0","1","1","2","4","0","1","0","2","1","0","0","0","1","0"
"067x8","Nico OReilly","MCI","D,M","W <small>(Wed)</small>","48","8","Sep 21","@ARS","T 1-1","8","86","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","6","1","1","0","1","0","0","0","0","1"
"067x8","Nico OReilly","MCI","D,M","W <small>(Wed)</small>","48","8","Sep 14","MUN","W 3-0","13.5","90","0","0","0","0","0","0","0","3","1","0","0","0","0","1","2","2","0","0","1","3","0","0","0","0","1"
"067x8","Nico OReilly","MCI","D,M","W <small>(Wed)</small>","48","8","Aug 31","@BHA","L 1-2","1.75","17","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","1","0","0","0","1","0"
"067x8","Nico OReilly","MCI","D,M","W <small>(Wed)</small>","48","8","Aug 16","@WOL","W 4-0","-3","23","0","0","0","0","0","0","0","0","2","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"06v0t","Wilson Isidor","SUN","F","Skyler","47.5","6.79","Oct 4","@MUN","L 0-2","-1","58","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","1","0","0","0","0","0","0","2","0"
"06v0t","Wilson Isidor","SUN","F","Skyler","47.5","6.79","Sep 27","@NOT","W 1-0","1","84","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","2","1","0","0","1","0","0","0","0","1"
"06v0t","Wilson Isidor","SUN","F","Skyler","47.5","6.79","Sep 21","AVL","T 1-1","17.5","79","1","0","0","0","0","2","0","1","1","0","0","0","0","0","0","0","1","0","0","2","0","0","0","1","0"
"06v0t","Wilson Isidor","SUN","F","Skyler","47.5","6.79","Sep 13","@CRY","T 0-0","4.5","88","0","0","0","0","0","0","0","1","0","0","0","0","0","0","1","0","0","0","1","1","0","0","0","0","1"
"06v0t","Wilson Isidor","SUN","F","Skyler","47.5","6.79","Aug 30","BRF","W 2-1","14.5","24","1","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","1","0"
"06v0t","Wilson Isidor","SUN","F","Skyler","47.5","6.79","Aug 23","@BUR","L 0-2","-1","26","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0"
"06v0t","Wilson Isidor","SUN","F","Skyler","47.5","6.79","Aug 16","WHU","W 3-0","12","13","1","0","0","0","0","1","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0"
"06c4o","Lyle Foster","BUR","F","W <small>(Wed)</small>","47","6.71","Oct 5","@AVL","L 1-2","-2","68","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","1","0","0","0","2","0"
"06c4o","Lyle Foster","BUR","F","W <small>(Wed)</small>","47","6.71","Sep 27","@MCI","L 1-5","2.5","79","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","2","0","0","0","3","0"
"06c4o","Lyle Foster","BUR","F","W <small>(Wed)</small>","47","6.71","Sep 20","NOT","T 1-1","17","85","0","1","0","2","0","0","0","0","1","0","0","0","0","0","1","1","3","0","1","2","0","0","0","1","0"
"06c4o","Lyle Foster","BUR","F","W <small>(Wed)</small>","47","6.71","Sep 14","LIV","L 0-1","3.5","85","0","0","0","0","0","0","0","2","1","0","0","0","0","0","0","4","0","0","0","1","0","0","0","0","1"
"06c4o","Lyle Foster","BUR","F","W <small>(Wed)</small>","47","6.71","Aug 30","@MUN","L 2-3","14","90","1","0","0","0","0","1","0","1","4","1","0","0","0","0","1","0","0","0","1","4","0","0","0","3","0"
"06c4o","Lyle Foster","BUR","F","W <small>(Wed)</small>","47","6.71","Aug 23","SUN","W 2-0","3.5","85","0","0","0","0","0","0","0","2","3","0","0","0","0","0","0","0","1","0","0","1","0","0","0","0","1"
"06c4o","Lyle Foster","BUR","F","W <small>(Wed)</small>","47","6.71","Aug 16","@TOT","L 0-3","8.5","73","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","2","2","0","0","4","0","0","0","3","0"
"070cj","Noah Okafor","LEE","F","W <small>(Mon)</small>","47","9.4","Oct 4","TOT","L 1-2","13.5","78","1","0","0","2","0","1","0","0","1","1","0","0","0","0","0","0","1","0","0","0","0","0","0","2","0"
"070cj","Noah Okafor","LEE","F","W <small>(Mon)</small>","47","9.4","Sep 27","BOU","T 2-2","8.5","66","0","0","0","1","0","0","0","2","2","0","0","1","1","0","0","0","3","0","0","0","0","0","0","1","0"
"070cj","Noah Okafor","LEE","F","W <small>(Mon)</small>","47","9.4","Sep 20","@WOL","W 3-1","19","69","1","0","0","0","0","1","0","0","1","0","0","0","0","1","1","0","6","0","0","0","0","0","0","1","0"
"070cj","Noah Okafor","LEE","F","W <small>(Mon)</small>","47","9.4","Sep 13","@FUL","L 0-1","5","67","0","0","0","1","0","0","0","1","3","1","0","0","0","2","2","1","1","0","0","0","0","0","0","0","1"
"070cj","Noah Okafor","LEE","F","W <small>(Mon)</small>","47","9.4","Aug 23","@ARS","L 0-5","1","23","0","0","0","0","0","0","0","2","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0"
"03am7","Jacob Murphy","NEW","M,F","Ellis","46.5","7.75","Oct 5","NOT","W 2-0","9","19","0","0","0","2","0","1","0","0","0","0","0","1","1","0","0","0","1","0","0","0","0","0","0","0","0"
"03am7","Jacob Murphy","NEW","M,F","Ellis","46.5","7.75","Sep 28","ARS","L 1-2","3.25","65","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","1"
"03am7","Jacob Murphy","NEW","M,F","Ellis","46.5","7.75","Sep 21","@BOU","T 0-0","8.25","61","0","0","0","0","0","1","0","0","0","0","0","1","1","0","0","1","1","0","0","1","0","0","0","0","1"
"03am7","Jacob Murphy","NEW","M,F","Ellis","46.5","7.75","Sep 13","WOL","W 1-0","18.5","88","0","1","0","1","0","1","0","0","0","0","0","1","1","0","0","2","2","0","0","1","0","0","0","0","1"
"03am7","Jacob Murphy","NEW","M,F","Ellis","46.5","7.75","Aug 30","@LEE","T 0-0","7.5","61","0","0","0","0","0","2","0","0","1","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","1"
"03am7","Jacob Murphy","NEW","M,F","Ellis","46.5","7.75","Aug 16","@AVL","T 0-0","0","11","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"05ye7","Oscar Bobb","MCI","M","W <small>(Wed)</small>","46","7.67","Oct 5","@BRF","W 1-0","14.5","75","0","0","0","3","0","0","0","1","0","0","0","0","0","0","0","0","4","0","0","1","0","0","0","0","1"
"05ye7","Oscar Bobb","MCI","M","W <small>(Wed)</small>","46","7.67","Sep 27","BUR","W 5-1","1","27","0","0","0","0","0","0","0","0","2","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0"
"05ye7","Oscar Bobb","MCI","M","W <small>(Wed)</small>","46","7.67","Sep 14","MUN","W 3-0","3","2","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0"
"05ye7","Oscar Bobb","MCI","M","W <small>(Wed)</small>","46","7.67","Aug 31","@BHA","L 1-2","3.5","90","0","0","0","0","0","0","0","0","1","0","0","0","0","1","1","0","3","0","0","0","0","0","0","2","0"
"05ye7","Oscar Bobb","MCI","M","W <small>(Wed)</small>","46","7.67","Aug 23","TOT","L 0-2","8","74","0","0","0","2","0","0","0","2","2","0","0","1","1","0","0","0","1","0","0","0","0","0","0","2","0"
"05ye7","Oscar Bobb","MCI","M","W <small>(Wed)</small>","46","7.67","Aug 16","@WOL","W 4-0","16","90","0","1","0","2","0","0","0","0","1","0","0","0","0","0","0","0","3","1","0","0","0","0","0","0","1"
"05oeh","Kenny Tete","FUL","D","W <small>(Mon)</small>","46","9.2","Sep 20","BRF","W 3-1","7.25","90","0","0","0","1","0","0","0","2","2","0","0","0","0","0","0","5","0","1","0","2","0","0","0","1","0"
"05oeh","Kenny Tete","FUL","D","W <small>(Mon)</small>","46","9.2","Sep 13","LEE","W 1-0","13.25","90","0","0","0","0","0","0","0","1","0","0","0","0","0","2","2","1","0","1","0","1","0","0","0","0","1"
"05oeh","Kenny Tete","FUL","D","W <small>(Mon)</small>","46","9.2","Aug 30","@CHE","L 0-2","7.5","90","0","0","0","0","0","0","0","3","1","0","0","0","0","0","1","6","0","0","1","1","0","0","0","2","0"
"05oeh","Kenny Tete","FUL","D","W <small>(Mon)</small>","46","9.2","Aug 24","MUN","T 1-1","11.75","90","0","0","0","1","0","0","0","2","0","0","0","1","1","0","0","1","1","0","0","4","0","0","0","1","0"
"05oeh","Kenny Tete","FUL","D","W <small>(Mon)</small>","46","9.2","Aug 16","@BHA","T 1-1","6.25","90","0","0","0","0","0","0","0","2","0","0","0","0","0","1","1","3","0","0","0","1","0","0","0","1","0"
"04mi4","Callum Hudson-Odoi","NOT","M,F","W <small>(Wed)</small>","45.5","6.5","Oct 5","@NEW","L 0-2","6.5","25","0","0","0","0","0","1","0","0","0","0","0","0","0","1","1","0","3","0","0","0","0","0","0","1","0"
"04mi4","Callum Hudson-Odoi","NOT","M,F","W <small>(Wed)</small>","45.5","6.5","Sep 27","SUN","L 0-1","5","29","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0"
"04mi4","Callum Hudson-Odoi","NOT","M,F","W <small>(Wed)</small>","45.5","6.5","Sep 20","@BUR","T 1-1","3.5","30","0","0","0","2","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"04mi4","Callum Hudson-Odoi","NOT","M,F","W <small>(Wed)</small>","45.5","6.5","Sep 13","@ARS","L 0-3","-2","59","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0"
"04mi4","Callum Hudson-Odoi","NOT","M,F","W <small>(Wed)</small>","45.5","6.5","Aug 31","WHU","L 0-3","9","88","0","0","0","3","0","1","0","0","0","0","0","1","1","0","0","1","0","0","0","0","0","0","0","2","0"
"04mi4","Callum Hudson-Odoi","NOT","M,F","W <small>(Wed)</small>","45.5","6.5","Aug 24","@CRY","T 1-1","15","71","1","0","0","0","0","1","0","1","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","1","0"
"04mi4","Callum Hudson-Odoi","NOT","M,F","W <small>(Wed)</small>","45.5","6.5","Aug 17","BRF","W 3-1","8.5","90","0","0","0","2","0","1","0","0","2","0","0","1","1","0","0","0","2","0","0","0","0","0","0","1","0"
"04fk6","Bernardo Silva","MCI","M","Souf","45.25","6.46","Oct 5","@BRF","W 1-0","0.5","13","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0"
"04fk6","Bernardo Silva","MCI","M","Souf","45.25","6.46","Sep 27","BUR","W 5-1","0","6","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"04fk6","Bernardo Silva","MCI","M","Souf","45.25","6.46","Sep 21","@ARS","T 1-1","4","90","0","0","0","1","0","0","0","0","1","1","0","0","0","1","2","2","0","1","1","0","0","0","0","1","0"
"04fk6","Bernardo Silva","MCI","M","Souf","45.25","6.46","Sep 14","MUN","W 3-0","19","87","0","1","0","2","0","0","0","2","2","0","0","1","1","0","0","0","0","0","0","2","0","0","0","0","1"
"04fk6","Bernardo Silva","MCI","M","Souf","45.25","6.46","Aug 31","@BHA","L 1-2","1.25","71","0","0","0","0","0","0","0","0","1","0","0","0","0","1","1","1","0","0","0","0","0","0","0","1","0"
"04fk6","Bernardo Silva","MCI","M","Souf","45.25","6.46","Aug 23","TOT","L 0-2","1.25","35","0","0","0","0","0","0","0","0","2","0","0","0","0","1","1","1","0","0","0","0","0","0","0","0","0"
"04fk6","Bernardo Silva","MCI","M","Souf","45.25","6.46","Aug 16","@WOL","W 4-0","19.25","65","0","0","0","4","0","0","0","2","2","0","0","5","2","0","0","1","0","0","0","0","0","0","0","0","1"
"04e1c","Lewis Dunk","BHA","D","W <small>(Wed)</small>","45","6.43","Oct 5","@WOL","T 1-1","1","90","0","0","0","0","0","0","0","2","0","1","0","0","0","0","0","2","0","0","0","0","0","0","0","1","0"
"04e1c","Lewis Dunk","BHA","D","W <small>(Wed)</small>","45","6.43","Sep 27","@CHE","W 3-1","7","90","0","0","0","0","0","0","0","1","0","1","0","0","0","3","3","4","0","0","0","1","0","0","0","1","0"
"04e1c","Lewis Dunk","BHA","D","W <small>(Wed)</small>","45","6.43","Sep 20","TOT","T 2-2","8.5","90","0","0","0","0","0","0","0","2","1","0","0","0","0","0","2","8","0","0","2","1","0","0","0","2","0"
"04e1c","Lewis Dunk","BHA","D","W <small>(Wed)</small>","45","6.43","Sep 13","@BOU","L 1-2","6.75","90","0","0","0","1","0","0","0","0","0","1","0","0","0","1","2","9","0","1","1","1","0","0","0","2","0"
"04e1c","Lewis Dunk","BHA","D","W <small>(Wed)</small>","45","6.43","Aug 31","MCI","W 2-1","10","90","0","0","0","0","1","0","0","0","0","0","0","0","0","1","1","2","0","0","0","1","0","0","0","1","0"
"04e1c","Lewis Dunk","BHA","D","W <small>(Wed)</small>","45","6.43","Aug 24","@EVE","L 0-2","3","90","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","6","0","0","0","1","0","0","0","2","0"
"04e1c","Lewis Dunk","BHA","D","W <small>(Wed)</small>","45","6.43","Aug 16","FUL","T 1-1","8.75","90","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","7","1","0","0","5","0","0","0","1","0"
"03rxs","Harry Wilson","FUL","M,F","W <small>(Mon)</small>","44","6.29","Oct 3","@BOU","L 1-3","8","66","0","0","0","1","0","1","0","1","1","0","0","1","1","0","0","1","1","0","0","0","0","0","0","0","1"
"03rxs","Harry Wilson","FUL","M,F","W <small>(Mon)</small>","44","6.29","Sep 28","@AVL","L 1-3","-1","79","0","0","0","0","0","0","0","1","0","1","0","0","0","0","0","1","1","0","0","0","0","0","0","3","0"
"03rxs","Harry Wilson","FUL","M,F","W <small>(Mon)</small>","44","6.29","Sep 20","BRF","W 3-1","21.5","85","1","0","0","3","0","1","0","1","0","0","0","1","1","0","0","1","0","1","0","0","0","0","0","1","0"
"03rxs","Harry Wilson","FUL","M,F","W <small>(Mon)</small>","44","6.29","Sep 13","LEE","W 1-0","4.5","59","0","0","0","0","0","1","0","2","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"03rxs","Harry Wilson","FUL","M,F","W <small>(Mon)</small>","44","6.29","Aug 30","@CHE","L 0-2","0","29","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"03rxs","Harry Wilson","FUL","M,F","W <small>(Mon)</small>","44","6.29","Aug 24","MUN","T 1-1","3","27","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0"
"03rxs","Harry Wilson","FUL","M,F","W <small>(Mon)</small>","44","6.29","Aug 16","@BHA","T 1-1","8","90","0","0","0","0","1","0","0","0","1","0","0","1","0","0","0","1","1","0","0","0","0","0","0","1","0"
"051kl","Emiliano Buendia","AVL","M","W <small>(Wed)</small>","44","7.33","Oct 5","BUR","W 2-1","-1.5","21","0","0","0","0","0","0","0","1","2","1","0","0","0","0","0","2","0","0","0","0","0","0","0","1","0"
"051kl","Emiliano Buendia","AVL","M","W <small>(Wed)</small>","44","7.33","Sep 28","FUL","W 3-1","22","45","1","1","0","1","0","1","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"051kl","Emiliano Buendia","AVL","M","W <small>(Wed)</small>","44","7.33","Sep 21","@SUN","T 1-1","0.5","57","0","0","0","0","0","0","0","1","3","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0"
"051kl","Emiliano Buendia","AVL","M","W <small>(Wed)</small>","44","7.33","Sep 13","@EVE","T 0-0","10.5","70","0","0","0","1","0","0","0","2","0","1","0","0","0","0","1","0","1","1","1","2","0","0","0","0","1"
"051kl","Emiliano Buendia","AVL","M","W <small>(Wed)</small>","44","7.33","Aug 31","CRY","L 0-3","9","45","0","0","0","3","0","0","0","1","1","0","0","0","0","1","1","0","0","0","0","1","0","0","0","2","0"
"051kl","Emiliano Buendia","AVL","M","W <small>(Wed)</small>","44","7.33","Aug 23","@BRF","L 0-1","3.5","58","0","0","0","1","0","0","0","1","3","0","0","0","0","0","0","2","0","0","0","1","0","0","0","0","0"
"06yb9","Reinildo Isnard Mandava","SUN","D","W <small>(Mon)</small>","43.5","8.7","Sep 21","AVL","T 1-1","-5.5","32","0","0","0","0","0","0","0","0","1","0","1","0","0","1","1","0","0","0","0","0","0","0","0","0","0"
"06yb9","Reinildo Isnard Mandava","SUN","D","W <small>(Mon)</small>","43.5","8.7","Sep 13","@CRY","T 0-0","16","90","0","0","0","0","0","0","0","1","0","0","0","0","0","0","1","4","2","1","1","3","0","0","0","0","1"
"06yb9","Reinildo Isnard Mandava","SUN","D","W <small>(Mon)</small>","43.5","8.7","Aug 30","BRF","W 2-1","8.5","90","0","0","0","0","0","0","0","1","0","1","0","0","0","2","2","4","0","1","0","4","0","0","0","1","0"
"06yb9","Reinildo Isnard Mandava","SUN","D","W <small>(Mon)</small>","43.5","8.7","Aug 23","@BUR","L 0-2","10.5","90","0","0","0","0","0","0","0","2","1","0","0","1","1","1","1","6","0","1","0","3","0","0","0","2","0"
"06yb9","Reinildo Isnard Mandava","SUN","D","W <small>(Mon)</small>","43.5","8.7","Aug 16","WHU","W 3-0","14","90","0","0","0","0","0","0","0","2","1","0","0","0","0","2","2","4","0","1","0","0","0","0","0","0","1"
"068n8","Noni Madueke","ARS","M,F","Skyler","43","8.6","Sep 21","MCI","T 1-1","1","45","0","0","0","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0"
"068n8","Noni Madueke","ARS","M,F","Skyler","43","8.6","Sep 13","NOT","W 3-0","26.5","77","0","0","0","5","0","0","0","2","1","0","0","4","1","1","1","0","5","0","0","0","0","0","0","0","1"
"068n8","Noni Madueke","ARS","M,F","Skyler","43","8.6","Aug 31","@LIV","L 0-1","4","88","0","0","0","0","0","1","0","0","1","0","0","0","0","0","0","0","1","0","0","2","0","0","0","1","0"
"068n8","Noni Madueke","ARS","M,F","Skyler","43","8.6","Aug 23","LEE","W 5-0","10","63","0","0","0","2","0","0","0","0","0","0","0","1","1","0","0","0","1","0","0","1","0","0","0","0","1"
"068n8","Noni Madueke","ARS","M,F","Skyler","43","8.6","Aug 17","@MUN","W 1-0","1.5","29","0","0","0","1","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"062ts","Djed Spence","TOT","D","W <small>(Mon)</small>","42.75","7.12","Sep 27","WOL","T 1-1","8.25","62","0","0","0","1","0","0","0","0","0","0","0","1","1","1","1","1","0","1","0","2","0","0","0","1","0"
"062ts","Djed Spence","TOT","D","W <small>(Mon)</small>","42.75","7.12","Sep 20","@BHA","T 2-2","1.5","1","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"062ts","Djed Spence","TOT","D","W <small>(Mon)</small>","42.75","7.12","Sep 13","@WHU","W 3-0","6","70","0","0","0","0","0","0","0","0","3","1","0","0","0","0","0","0","3","1","0","0","0","0","0","0","1"
"062ts","Djed Spence","TOT","D","W <small>(Mon)</small>","42.75","7.12","Aug 30","BOU","L 0-1","7.75","90","0","0","0","1","0","0","0","0","1","1","0","2","2","0","1","3","1","0","1","1","0","0","0","1","0"
"062ts","Djed Spence","TOT","D","W <small>(Mon)</small>","42.75","7.12","Aug 23","@MCI","W 2-0","8.5","90","0","0","0","0","0","0","0","1","2","0","0","0","0","0","0","4","0","0","0","1","0","0","0","0","1"
"062ts","Djed Spence","TOT","D","W <small>(Mon)</small>","42.75","7.12","Aug 16","BUR","W 3-0","10.75","90","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","3","1","0","0","1","0","0","0","0","1"
"02lk5","Jordan Henderson","BRF","M","W <small>(Wed)</small>","42.25","6.04","Oct 5","MCI","L 0-1","-0.75","73","0","0","0","1","0","0","0","0","1","1","0","0","0","0","0","1","0","0","0","0","0","0","0","1","0"
"02lk5","Jordan Henderson","BRF","M","W <small>(Wed)</small>","42.25","6.04","Sep 27","MUN","W 3-1","18.25","80","0","1","0","2","0","0","0","1","0","0","0","1","1","2","2","1","0","0","0","0","0","0","0","1","0"
"02lk5","Jordan Henderson","BRF","M","W <small>(Wed)</small>","42.25","6.04","Sep 20","@FUL","L 1-3","-1.25","73","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","3","0"
"02lk5","Jordan Henderson","BRF","M","W <small>(Wed)</small>","42.25","6.04","Sep 13","CHE","T 2-2","14.25","90","0","1","0","1","0","0","0","1","0","0","0","2","2","0","0","3","0","0","0","0","0","0","0","2","0"
"02lk5","Jordan Henderson","BRF","M","W <small>(Wed)</small>","42.25","6.04","Aug 30","@SUN","L 1-2","4","70","0","0","0","0","0","0","0","0","1","0","0","1","1","0","0","2","0","0","0","0","0","0","0","0","1"
"02lk5","Jordan Henderson","BRF","M","W <small>(Wed)</small>","42.25","6.04","Aug 23","AVL","W 1-0","8.75","68","0","0","0","0","0","0","0","0","0","0","0","0","0","2","3","0","0","0","1","0","0","0","0","0","1"
"02lk5","Jordan Henderson","BRF","M","W <small>(Wed)</small>","42.25","6.04","Aug 17","@NOT","L 1-3","0","20","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"052cd","Mason Mount","MUN","M,F","W <small>(Mon)</small>","42","7","Oct 4","SUN","W 2-0","19","64","1","0","0","1","0","1","0","0","0","0","0","0","0","1","1","0","1","0","0","0","0","0","0","0","1"
"052cd","Mason Mount","MUN","M,F","W <small>(Mon)</small>","42","7","Sep 27","@BRF","L 1-3","0.5","8","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","1","0"
"052cd","Mason Mount","MUN","M,F","W <small>(Mon)</small>","42","7","Sep 20","CHE","W 2-1","-0.5","20","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0"
"052cd","Mason Mount","MUN","M,F","W <small>(Mon)</small>","42","7","Aug 30","BUR","W 3-2","7","45","0","0","0","1","0","0","1","1","1","0","0","0","0","0","0","0","1","0","0","1","0","0","0","0","0"
"052cd","Mason Mount","MUN","M,F","W <small>(Mon)</small>","42","7","Aug 24","@FUL","T 1-1","10.5","68","0","0","0","2","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","1","0","1","0","0","1"
"052cd","Mason Mount","MUN","M,F","W <small>(Mon)</small>","42","7","Aug 17","ARS","L 0-1","5.5","64","0","0","0","2","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","1","0","0","0","1","0"
"061vn","Rodrigo Muniz","FUL","F","W <small>(Mon)</small>","41.5","8.3","Sep 20","BRF","W 3-1","16.5","79","0","1","0","2","0","0","0","0","2","0","0","0","0","0","0","4","2","0","0","5","0","0","0","1","0"
"061vn","Rodrigo Muniz","FUL","F","W <small>(Mon)</small>","41.5","8.3","Sep 13","LEE","W 1-0","6","83","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","1","1","0","0","3","0","0","0","0","1"
"061vn","Rodrigo Muniz","FUL","F","W <small>(Mon)</small>","41.5","8.3","Aug 30","@CHE","L 0-2","6","58","0","0","0","1","0","0","0","0","2","0","0","0","0","0","0","1","0","0","0","6","0","0","0","2","0"
"061vn","Rodrigo Muniz","FUL","F","W <small>(Mon)</small>","41.5","8.3","Aug 24","MUN","T 1-1","3","70","0","0","0","1","0","0","0","1","0","0","0","0","0","0","0","2","0","0","0","5","0","0","1","1","0"
"061vn","Rodrigo Muniz","FUL","F","W <small>(Mon)</small>","41.5","8.3","Aug 16","@BHA","T 1-1","10","23","1","0","0","0","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"06fvn","Beto","EVE","F","W <small>(Wed)</small>","41","5.86","Oct 5","CRY","W 2-1","4.5","45","0","0","0","1","0","1","0","0","3","0","0","0","0","0","0","1","2","0","0","0","0","0","0","0","0"
"06fvn","Beto","EVE","F","W <small>(Wed)</small>","41","5.86","Sep 29","WHU","T 1-1","3.5","68","0","0","0","0","0","1","0","1","1","0","0","0","0","0","0","1","0","0","0","1","0","0","0","1","0"
"06fvn","Beto","EVE","F","W <small>(Wed)</small>","41","5.86","Sep 20","@LIV","L 1-2","0.5","45","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","2","0","0","0","2","0"
"06fvn","Beto","EVE","F","W <small>(Wed)</small>","41","5.86","Sep 13","AVL","T 0-0","4.5","74","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","1","0","0","0","5","0","0","0","0","1"
"06fvn","Beto","EVE","F","W <small>(Wed)</small>","41","5.86","Aug 30","@WOL","W 3-2","19.5","75","1","0","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","6","0","0","0","1","0"
"06fvn","Beto","EVE","F","W <small>(Wed)</small>","41","5.86","Aug 24","BHA","W 2-0","-0.5","25","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0"
